InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,9,-1.0,496,135,376,0.272,0.274,10,-1,20,0
0,0.05,8,-1.0,496,163,459,0.328,0.33,10,-1,20,0
0,0.05,7,-1.0,496,197,551,0.396,0.398,10,-1,20,0
0,0.05,6,-1.0,496,221,619,0.445,0.447,10,-1,20,0
0,0.05,5,-1.0,496,255,689,0.513,0.487,10,-1,20,0
0,0.05,9,-1.0,1229,372,989,0.302,0.303,26,-1,16,0
0,0.05,8,-1.0,1229,435,1191,0.354,0.354,26,-1,16,0
0,0.05,7,-1.0,1229,499,1366,0.406,0.407,26,-1,16,0
0,0.05,6,-1.0,1229,577,1605,0.469,0.47,26,-1,16,0
0,0.05,5,-1.0,1229,669,1824,0.544,0.524,26,-1,16,0
0,0.05,9,-1.0,826,255,687,0.308,0.31,18,-1,16,0
0,0.05,8,-1.0,826,282,774,0.341,0.342,18,-1,16,0
0,0.05,7,-1.0,826,341,952,0.412,0.414,18,-1,16,0
0,0.05,6,-1.0,826,385,1068,0.466,0.467,18,-1,16,0
0,0.05,5,-1.0,826,443,1213,0.536,0.513,18,-1,16,0
0,0.05,9,-1.0,490,143,386,0.291,0.293,10,-1,16,0
0,0.05,8,-1.0,490,157,424,0.32,0.322,10,-1,16,0
0,0.05,7,-1.0,490,189,520,0.385,0.387,10,-1,16,0
0,0.05,6,-1.0,490,216,598,0.44,0.442,10,-1,16,0
0,0.05,5,-1.0,490,254,697,0.517,0.507,10,-1,16,0
0,0.05,9,-1.0,1218,405,1073,0.332,0.333,26,-1,12,0
0,0.05,8,-1.0,1218,467,1235,0.383,0.384,26,-1,12,0
0,0.05,7,-1.0,1218,523,1418,0.429,0.43,26,-1,12,0
0,0.05,6,-1.0,1218,578,1580,0.474,0.473,26,-1,12,0
0,0.05,5,-1.0,1218,681,1815,0.559,0.532,26,-1,12,0
0,0.05,9,-1.0,864,253,653,0.292,0.294,18,-1,12,0
0,0.05,8,-1.0,864,295,779,0.341,0.342,18,-1,12,0
0,0.05,7,-1.0,864,346,913,0.4,0.401,18,-1,12,0
0,0.05,6,-1.0,864,394,1047,0.455,0.452,18,-1,12,0
0,0.05,5,-1.0,864,472,1251,0.546,0.523,18,-1,12,0
0,0.05,9,-1.0,462,156,384,0.337,0.339,10,-1,12,0
0,0.05,8,-1.0,462,171,442,0.369,0.371,10,-1,12,0
0,0.05,7,-1.0,462,204,537,0.441,0.443,10,-1,12,0
0,0.05,6,-1.0,462,234,609,0.505,0.508,10,-1,12,0
0,0.05,5,-1.0,462,278,717,0.6,0.579,10,-1,12,0
0,0.05,9,-1.0,1192,418,1027,0.35,0.351,26,-1,8,0
0,0.05,8,-1.0,1192,462,1173,0.387,0.388,26,-1,8,0
0,0.05,7,-1.0,1192,513,1346,0.43,0.431,26,-1,8,0
0,0.05,6,-1.0,1192,588,1556,0.493,0.489,26,-1,8,0
0,0.05,5,-1.0,1192,676,1724,0.567,0.52,26,-1,8,0
0,0.05,9,-1.0,873,299,737,0.342,0.343,18,-1,8,0
0,0.05,8,-1.0,873,334,824,0.382,0.383,18,-1,8,0
0,0.05,7,-1.0,873,376,943,0.43,0.431,18,-1,8,0
0,0.05,6,-1.0,873,411,1082,0.47,0.471,18,-1,8,0
0,0.05,5,-1.0,873,482,1206,0.551,0.514,18,-1,8,0
0,0.05,9,-1.0,471,133,331,0.282,0.284,10,-1,8,0
0,0.05,8,-1.0,471,166,413,0.352,0.354,10,-1,8,0
0,0.05,7,-1.0,471,188,473,0.398,0.4,10,-1,8,0
0,0.05,6,-1.0,471,214,545,0.453,0.451,10,-1,8,0
0,0.05,5,-1.0,471,259,634,0.549,0.496,10,-1,8,0
0,0.05,9,-1.0,1210,427,1028,0.353,0.353,26,-1,4,0
0,0.05,8,-1.0,1210,465,1122,0.384,0.385,26,-1,4,0
0,0.05,7,-1.0,1210,523,1263,0.432,0.433,26,-1,4,0
0,0.05,6,-1.0,1210,585,1413,0.483,0.476,26,-1,4,0
0,0.05,5,-1.0,1210,785,1661,0.648,0.45,26,-1,4,0
0,0.05,9,-1.0,897,262,554,0.292,0.293,18,-1,4,0
0,0.05,8,-1.0,897,296,679,0.33,0.331,18,-1,4,0
0,0.05,7,-1.0,897,346,833,0.385,0.384,18,-1,4,0
0,0.05,6,-1.0,897,405,972,0.451,0.441,18,-1,4,0
0,0.05,5,-1.0,897,528,1060,0.588,0.399,18,-1,4,0
0,0.05,9,-1.0,471,153,308,0.324,0.326,10,-1,4,0
0,0.05,8,-1.0,471,183,378,0.388,0.39,10,-1,4,0
0,0.05,7,-1.0,471,204,441,0.432,0.434,10,-1,4,0
0,0.05,6,-1.0,471,229,524,0.485,0.475,10,-1,4,0
0,0.05,5,-1.0,471,314,619,0.665,0.445,10,-1,4,0
0,0.05,9,-1.0,1269,497,908,0.391,0.325,26,-1,0,0
0,0.05,8,-1.0,1269,566,1032,0.446,0.369,26,-1,0,0
0,0.05,7,-1.0,1269,661,1231,0.52,0.435,26,-1,0,0
0,0.05,6,-1.0,1269,785,1435,0.618,0.46,26,-1,0,0
0,0.05,5,-1.0,1269,1459,1708,1.149,0.082,26,-1,0,0
0,0.05,9,-1.0,849,328,612,0.386,0.335,18,-1,0,0
0,0.05,8,-1.0,849,371,684,0.436,0.369,18,-1,0,0
0,0.05,7,-1.0,849,419,770,0.493,0.414,18,-1,0,0
0,0.05,6,-1.0,849,516,900,0.607,0.453,18,-1,0,0
0,0.05,5,-1.0,849,969,1038,1.14,0.099,18,-1,0,0
0,0.05,9,-1.0,471,176,310,0.373,0.29,10,-1,0,0
0,0.05,8,-1.0,471,190,340,0.403,0.326,10,-1,0,0
0,0.05,7,-1.0,471,228,402,0.483,0.377,10,-1,0,0
0,0.05,6,-1.0,471,294,478,0.623,0.398,10,-1,0,0
0,0.05,5,-1.0,471,547,546,1.159,0.019,10,-1,0,0
0,0.05,9,-1.0,1254,203,773,0.162,0.163,26,-1,44,0
0,0.05,8,-1.0,1254,234,890,0.186,0.187,26,-1,44,0
0,0.05,7,-1.0,1254,274,1034,0.218,0.219,26,-1,44,0
0,0.05,6,-1.0,1254,323,1207,0.257,0.258,26,-1,44,0
0,0.05,5,-1.0,1254,397,1440,0.316,0.313,26,-1,44,0
0,0.05,9,-1.0,896,130,500,0.145,0.146,18,-1,44,0
0,0.05,8,-1.0,896,156,592,0.174,0.175,18,-1,44,0
0,0.05,7,-1.0,896,204,756,0.227,0.229,18,-1,44,0
0,0.05,6,-1.0,896,238,875,0.265,0.266,18,-1,44,0
0,0.05,5,-1.0,896,263,969,0.293,0.29,18,-1,44,0
0,0.05,9,-1.0,467,88,322,0.188,0.19,10,-1,44,0
0,0.05,8,-1.0,467,97,367,0.207,0.209,10,-1,44,0
0,0.05,7,-1.0,467,117,426,0.25,0.252,10,-1,44,0
0,0.05,6,-1.0,467,124,451,0.265,0.267,10,-1,44,0
0,0.05,5,-1.0,467,143,518,0.306,0.308,10,-1,44,0
0,0.05,9,-1.0,1313,248,845,0.189,0.189,26,-1,40,0
0,0.05,8,-1.0,1313,292,998,0.222,0.223,26,-1,40,0
0,0.05,7,-1.0,1313,356,1208,0.271,0.272,26,-1,40,0
0,0.05,6,-1.0,1313,414,1401,0.315,0.316,26,-1,40,0
0,0.05,5,-1.0,1313,497,1657,0.378,0.371,26,-1,40,0
0,0.05,9,-1.0,889,164,581,0.184,0.185,18,-1,40,0
0,0.05,8,-1.0,889,188,671,0.211,0.212,18,-1,40,0
0,0.05,7,-1.0,889,241,835,0.271,0.272,18,-1,40,0
0,0.05,6,-1.0,889,275,954,0.309,0.31,18,-1,40,0
0,0.05,5,-1.0,889,316,1078,0.355,0.351,18,-1,40,0
0,0.05,9,-1.0,479,72,265,0.15,0.152,10,-1,40,0
0,0.05,8,-1.0,479,90,327,0.188,0.19,10,-1,40,0
0,0.05,7,-1.0,479,118,405,0.246,0.248,10,-1,40,0
0,0.05,6,-1.0,479,132,463,0.275,0.277,10,-1,40,0
0,0.05,5,-1.0,479,162,548,0.338,0.331,10,-1,40,0
0,0.05,9,-1.0,1229,283,930,0.23,0.231,26,-1,36,0
0,0.05,8,-1.0,1229,329,1080,0.267,0.268,26,-1,36,0
0,0.05,7,-1.0,1229,379,1243,0.308,0.309,26,-1,36,0
0,0.05,6,-1.0,1229,440,1443,0.358,0.359,26,-1,36,0
0,0.05,5,-1.0,1229,507,1658,0.412,0.407,26,-1,36,0
0,0.05,9,-1.0,876,195,641,0.222,0.223,18,-1,36,0
0,0.05,8,-1.0,876,202,697,0.23,0.231,18,-1,36,0
0,0.05,7,-1.0,876,272,886,0.31,0.311,18,-1,36,0
0,0.05,6,-1.0,876,318,1023,0.363,0.361,18,-1,36,0
0,0.05,5,-1.0,876,368,1181,0.42,0.416,18,-1,36,0
0,0.05,9,-1.0,480,98,328,0.204,0.206,10,-1,36,0
0,0.05,8,-1.0,480,108,363,0.225,0.227,10,-1,36,0
0,0.05,7,-1.0,480,135,442,0.281,0.283,10,-1,36,0
0,0.05,6,-1.0,480,157,523,0.326,0.328,10,-1,36,0
0,0.05,5,-1.0,480,184,603,0.383,0.378,10,-1,36,0
0,0.05,9,-1.0,1298,266,846,0.205,0.206,26,-1,32,0
0,0.05,8,-1.0,1298,319,1011,0.246,0.246,26,-1,32,0
0,0.05,7,-1.0,1298,388,1216,0.299,0.299,26,-1,32,0
0,0.05,6,-1.0,1298,469,1462,0.361,0.36,26,-1,32,0
0,0.05,5,-1.0,1298,581,1777,0.447,0.445,26,-1,32,0
0,0.05,9,-1.0,837,211,660,0.252,0.253,18,-1,32,0
0,0.05,8,-1.0,837,250,774,0.298,0.3,18,-1,32,0
0,0.05,7,-1.0,837,284,881,0.339,0.34,18,-1,32,0
0,0.05,6,-1.0,837,341,1060,0.407,0.406,18,-1,32,0
0,0.05,5,-1.0,837,389,1207,0.464,0.461,18,-1,32,0
0,0.05,9,-1.0,455,106,327,0.232,0.235,10,-1,32,0
0,0.05,8,-1.0,455,112,356,0.246,0.248,10,-1,32,0
0,0.05,7,-1.0,455,144,452,0.316,0.318,10,-1,32,0
0,0.05,6,-1.0,455,173,544,0.379,0.382,10,-1,32,0
0,0.05,5,-1.0,455,210,648,0.461,0.458,10,-1,32,0
0,0.05,9,-1.0,1223,298,902,0.243,0.244,26,-1,28,0
0,0.05,8,-1.0,1223,369,1112,0.301,0.302,26,-1,28,0
0,0.05,7,-1.0,1223,431,1308,0.352,0.353,26,-1,28,0
0,0.05,6,-1.0,1223,515,1556,0.421,0.422,26,-1,28,0
0,0.05,5,-1.0,1223,600,1801,0.49,0.488,26,-1,28,0
0,0.05,9,-1.0,837,221,665,0.264,0.265,18,-1,28,0
0,0.05,8,-1.0,837,255,767,0.304,0.305,18,-1,28,0
0,0.05,7,-1.0,837,303,906,0.362,0.358,18,-1,28,0
0,0.05,6,-1.0,837,340,1021,0.406,0.407,18,-1,28,0
0,0.05,5,-1.0,837,405,1216,0.483,0.48,18,-1,28,0
0,0.05,9,-1.0,494,115,345,0.232,0.234,10,-1,28,0
0,0.05,8,-1.0,494,133,399,0.269,0.271,10,-1,28,0
0,0.05,7,-1.0,494,175,524,0.354,0.352,10,-1,28,0
0,0.05,6,-1.0,494,202,609,0.408,0.41,10,-1,28,0
0,0.05,5,-1.0,494,230,685,0.465,0.461,10,-1,28,0
0,0.05,9,-1.0,1236,361,1047,0.292,0.293,26,-1,24,0
0,0.05,8,-1.0,1236,419,1210,0.339,0.34,26,-1,24,0
0,0.05,7,-1.0,1236,484,1408,0.391,0.392,26,-1,24,0
0,0.05,6,-1.0,1236,546,1603,0.441,0.442,26,-1,24,0
0,0.05,5,-1.0,1236,634,1853,0.513,0.512,26,-1,24,0
0,0.05,9,-1.0,844,225,644,0.266,0.267,18,-1,24,0
0,0.05,8,-1.0,844,263,761,0.311,0.312,18,-1,24,0
0,0.05,7,-1.0,844,307,895,0.363,0.364,18,-1,24,0
0,0.05,6,-1.0,844,368,1069,0.436,0.437,18,-1,24,0
0,0.05,5,-1.0,844,409,1187,0.484,0.472,18,-1,24,0
0,0.05,9,-1.0,475,126,356,0.265,0.267,10,-1,24,0
0,0.05,8,-1.0,475,140,406,0.294,0.296,10,-1,24,0
0,0.05,7,-1.0,475,174,499,0.366,0.368,10,-1,24,0
0,0.05,6,-1.0,475,194,572,0.408,0.41,10,-1,24,0
0,0.05,5,-1.0,475,245,704,0.515,0.508,10,-1,24,0
0,0.05,9,-1.0,1211,354,1002,0.292,0.293,26,-1,20,0
0,0.05,8,-1.0,1211,415,1165,0.342,0.343,26,-1,20,0
0,0.05,7,-1.0,1211,477,1349,0.394,0.394,26,-1,20,0
0,0.05,6,-1.0,1211,548,1574,0.452,0.453,26,-1,20,0
0,0.05,5,-1.0,1211,646,1847,0.533,0.526,26,-1,20,0
0,0.05,9,-1.0,922,251,694,0.272,0.273,18,-1,20,0
0,0.05,8,-1.0,922,286,797,0.31,0.311,18,-1,20,0
0,0.05,7,-1.0,922,327,926,0.354,0.355,18,-1,20,0
0,0.05,6,-1.0,922,385,1088,0.417,0.418,18,-1,20,0
0,0.05,5,-1.0,922,460,1306,0.498,0.491,18,-1,20,0
0,0.05,9,-1.0,469,138,380,0.294,0.296,10,-1,20,0
0,0.05,8,-1.0,469,165,463,0.351,0.353,10,-1,20,0
0,0.05,7,-1.0,469,198,549,0.421,0.419,10,-1,20,0
0,0.05,6,-1.0,469,234,665,0.498,0.496,10,-1,20,0
0,0.05,5,-1.0,469,262,742,0.557,0.549,10,-1,20,0
0,0.05,9,-1.0,1296,394,1052,0.304,0.305,26,-1,16,0
0,0.05,8,-1.0,1296,455,1250,0.351,0.352,26,-1,16,0
0,0.05,7,-1.0,1296,516,1407,0.398,0.397,26,-1,16,0
0,0.05,6,-1.0,1296,593,1633,0.457,0.455,26,-1,16,0
0,0.05,5,-1.0,1296,687,1904,0.53,0.52,26,-1,16,0
0,0.05,9,-1.0,891,276,743,0.309,0.311,18,-1,16,0
0,0.05,8,-1.0,891,320,861,0.359,0.36,18,-1,16,0
0,0.05,7,-1.0,891,373,1012,0.418,0.419,18,-1,16,0
0,0.05,6,-1.0,891,419,1152,0.47,0.469,18,-1,16,0
0,0.05,5,-1.0,891,477,1327,0.535,0.528,18,-1,16,0
0,0.05,9,-1.0,490,128,347,0.261,0.263,10,-1,16,0
0,0.05,8,-1.0,490,154,414,0.314,0.316,10,-1,16,0
0,0.05,7,-1.0,490,189,513,0.385,0.383,10,-1,16,0
0,0.05,6,-1.0,490,217,592,0.442,0.442,10,-1,16,0
0,0.05,5,-1.0,490,251,687,0.511,0.503,10,-1,16,0
0,0.05,9,-1.0,1228,391,1021,0.318,0.319,26,-1,12,0
0,0.05,8,-1.0,1228,453,1190,0.369,0.369,26,-1,12,0
0,0.05,7,-1.0,1228,520,1382,0.423,0.424,26,-1,12,0
0,0.05,6,-1.0,1228,588,1586,0.478,0.478,26,-1,12,0
0,0.05,5,-1.0,1228,657,1787,0.535,0.525,26,-1,12,0
0,0.05,9,-1.0,835,294,763,0.352,0.353,18,-1,12,0
0,0.05,8,-1.0,835,323,858,0.386,0.388,18,-1,12,0
0,0.05,7,-1.0,835,367,979,0.439,0.44,18,-1,12,0
0,0.05,6,-1.0,835,424,1147,0.507,0.508,18,-1,12,0
0,0.05,5,-1.0,835,463,1261,0.554,0.545,18,-1,12,0
0,0.05,9,-1.0,477,134,334,0.28,0.282,10,-1,12,0
0,0.05,8,-1.0,477,161,424,0.337,0.339,10,-1,12,0
0,0.05,7,-1.0,477,189,493,0.395,0.397,10,-1,12,0
0,0.05,6,-1.0,477,219,577,0.458,0.46,10,-1,12,0
0,0.05,5,-1.0,477,247,653,0.517,0.515,10,-1,12,0
0,0.05,9,-1.0,1260,416,1015,0.33,0.331,26,-1,8,0
0,0.05,8,-1.0,1260,470,1188,0.373,0.374,26,-1,8,0
0,0.05,7,-1.0,1260,544,1431,0.431,0.431,26,-1,8,0
0,0.05,6,-1.0,1260,622,1631,0.493,0.492,26,-1,8,0
0,0.05,5,-1.0,1260,704,1846,0.558,0.543,26,-1,8,0
0,0.05,9,-1.0,842,270,659,0.32,0.321,18,-1,8,0
0,0.05,8,-1.0,842,317,756,0.376,0.377,18,-1,8,0
0,0.05,7,-1.0,842,357,871,0.423,0.425,18,-1,8,0
0,0.05,6,-1.0,842,391,986,0.464,0.464,18,-1,8,0
0,0.05,5,-1.0,842,445,1140,0.528,0.518,18,-1,8,0
0,0.05,9,-1.0,465,159,402,0.341,0.343,10,-1,8,0
0,0.05,8,-1.0,465,184,464,0.395,0.397,10,-1,8,0
0,0.05,7,-1.0,465,206,516,0.442,0.444,10,-1,8,0
0,0.05,6,-1.0,465,223,563,0.479,0.481,10,-1,8,0
0,0.05,5,-1.0,465,245,623,0.526,0.526,10,-1,8,0
0,0.05,9,-1.0,1326,388,930,0.292,0.293,26,-1,4,0
0,0.05,8,-1.0,1326,438,1076,0.33,0.331,26,-1,4,0
0,0.05,7,-1.0,1326,506,1250,0.381,0.382,26,-1,4,0
0,0.05,6,-1.0,1326,588,1442,0.443,0.444,26,-1,4,0
0,0.05,5,-1.0,1326,669,1660,0.504,0.495,26,-1,4,0
0,0.05,9,-1.0,866,269,589,0.31,0.311,18,-1,4,0
0,0.05,8,-1.0,866,310,733,0.358,0.359,18,-1,4,0
0,0.05,7,-1.0,866,339,836,0.391,0.392,18,-1,4,0
0,0.05,6,-1.0,866,393,984,0.453,0.452,18,-1,4,0
0,0.05,5,-1.0,866,443,1111,0.511,0.507,18,-1,4,0
0,0.05,9,-1.0,481,168,345,0.349,0.351,10,-1,4,0
0,0.05,8,-1.0,481,187,392,0.388,0.39,10,-1,4,0
0,0.05,7,-1.0,481,225,494,0.467,0.469,10,-1,4,0
0,0.05,6,-1.0,481,255,587,0.529,0.531,10,-1,4,0
0,0.05,5,-1.0,481,300,717,0.622,0.61,10,-1,4,0
0,0.05,9,-1.0,1167,505,931,0.432,0.366,26,-1,0,0
0,0.05,8,-1.0,1167,566,1036,0.485,0.397,26,-1,0,0
0,0.05,7,-1.0,1167,634,1192,0.543,0.449,26,-1,0,0
0,0.05,6,-1.0,1167,748,1422,0.64,0.496,26,-1,0,0
0,0.05,5,-1.0,1167,908,1678,0.777,0.5,26,-1,0,0
0,0.05,9,-1.0,897,315,598,0.351,0.316,18,-1,0,0
0,0.05,8,-1.0,897,367,700,0.409,0.372,18,-1,0,0
0,0.05,7,-1.0,897,419,788,0.467,0.414,18,-1,0,0
0,0.05,6,-1.0,897,483,902,0.538,0.47,18,-1,0,0
0,0.05,5,-1.0,897,592,1042,0.659,0.51,18,-1,0,0
0,0.05,9,-1.0,506,154,284,0.304,0.258,10,-1,0,0
0,0.05,8,-1.0,506,186,342,0.367,0.312,10,-1,0,0
0,0.05,7,-1.0,506,223,414,0.44,0.379,10,-1,0,0
0,0.05,6,-1.0,506,257,464,0.507,0.412,10,-1,0,0
0,0.05,5,-1.0,506,293,510,0.578,0.432,10,-1,0,0
