InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,5,-1.0,5007,2914,7876,0.582,0.467,105,-1,28,0
0,0.05,9,-1.0,3827,1201,3606,0.314,0.314,80,-1,28,0
0,0.05,8,-1.0,3827,1393,4180,0.364,0.364,80,-1,28,0
0,0.05,7,-1.0,3827,1573,4718,0.411,0.411,80,-1,28,0
0,0.05,6,-1.0,3827,1800,5364,0.47,0.464,80,-1,28,0
0,0.05,5,-1.0,3827,2133,5791,0.557,0.449,80,-1,28,0
0,0.05,9,-1.0,2484,794,2383,0.32,0.32,55,-1,28,0
0,0.05,8,-1.0,2484,895,2685,0.36,0.361,55,-1,28,0
0,0.05,7,-1.0,2484,1020,3057,0.41,0.41,55,-1,28,0
0,0.05,6,-1.0,2484,1139,3392,0.458,0.452,55,-1,28,0
0,0.05,5,-1.0,2484,1371,3638,0.552,0.429,55,-1,28,0
0,0.05,9,-1.0,1432,443,1329,0.309,0.31,30,-1,28,0
0,0.05,8,-1.0,1432,515,1545,0.359,0.36,30,-1,28,0
0,0.05,7,-1.0,1432,598,1791,0.417,0.417,30,-1,28,0
0,0.05,6,-1.0,1432,680,2016,0.475,0.465,30,-1,28,0
0,0.05,5,-1.0,1432,824,2211,0.575,0.458,30,-1,28,0
0,0.05,9,-1.0,5046,1598,4783,0.317,0.317,105,-1,24,0
0,0.05,8,-1.0,5046,1823,5462,0.361,0.361,105,-1,24,0
0,0.05,7,-1.0,5046,2073,6205,0.411,0.411,105,-1,24,0
0,0.05,6,-1.0,5046,2432,7181,0.482,0.47,105,-1,24,0
0,0.05,5,-1.0,5046,3189,8018,0.632,0.447,105,-1,24,0
0,0.05,9,-1.0,3732,1206,3611,0.323,0.323,80,-1,24,0
0,0.05,8,-1.0,3732,1361,4077,0.365,0.365,80,-1,24,0
0,0.05,7,-1.0,3732,1561,4670,0.418,0.417,80,-1,24,0
0,0.05,6,-1.0,3732,1807,5329,0.484,0.47,80,-1,24,0
0,0.05,5,-1.0,3732,2352,5884,0.63,0.441,80,-1,24,0
0,0.05,9,-1.0,2678,799,2393,0.298,0.299,55,-1,24,0
0,0.05,8,-1.0,2678,927,2778,0.346,0.346,55,-1,24,0
0,0.05,7,-1.0,2678,1088,3257,0.406,0.406,55,-1,24,0
0,0.05,6,-1.0,2678,1258,3704,0.47,0.455,55,-1,24,0
0,0.05,5,-1.0,2678,1658,4134,0.619,0.428,55,-1,24,0
0,0.05,9,-1.0,1411,472,1415,0.334,0.335,30,-1,24,0
0,0.05,8,-1.0,1411,531,1591,0.376,0.377,30,-1,24,0
0,0.05,7,-1.0,1411,611,1832,0.433,0.433,30,-1,24,0
0,0.05,6,-1.0,1411,700,2047,0.496,0.476,30,-1,24,0
0,0.05,5,-1.0,1411,863,2184,0.611,0.44,30,-1,24,0
0,0.05,9,-1.0,4948,1608,4811,0.325,0.325,105,-1,20,0
0,0.05,8,-1.0,4948,1818,5444,0.367,0.367,105,-1,20,0
0,0.05,7,-1.0,4948,2083,6211,0.421,0.419,105,-1,20,0
0,0.05,6,-1.0,4948,2503,7163,0.506,0.473,105,-1,20,0
0,0.05,5,-1.0,4948,3431,7847,0.693,0.4,105,-1,20,0
0,0.05,9,-1.0,3809,1252,3739,0.329,0.329,80,-1,20,0
0,0.05,8,-1.0,3809,1395,4169,0.366,0.366,80,-1,20,0
0,0.05,7,-1.0,3809,1580,4707,0.415,0.412,80,-1,20,0
0,0.05,6,-1.0,3809,1860,5376,0.488,0.461,80,-1,20,0
0,0.05,5,-1.0,3809,2604,5820,0.683,0.373,80,-1,20,0
0,0.05,9,-1.0,2651,841,2510,0.317,0.317,55,-1,20,0
0,0.05,8,-1.0,2651,954,2856,0.36,0.36,55,-1,20,0
0,0.05,7,-1.0,2651,1082,3230,0.408,0.406,55,-1,20,0
0,0.05,6,-1.0,2651,1291,3721,0.487,0.456,55,-1,20,0
0,0.05,5,-1.0,2651,1816,4070,0.685,0.375,55,-1,20,0
0,0.05,9,-1.0,1427,469,1401,0.328,0.329,30,-1,20,0
0,0.05,8,-1.0,1427,536,1604,0.375,0.376,30,-1,20,0
0,0.05,7,-1.0,1427,594,1772,0.416,0.415,30,-1,20,0
0,0.05,6,-1.0,1427,696,2012,0.487,0.459,30,-1,20,0
0,0.05,5,-1.0,1427,953,2152,0.667,0.368,30,-1,20,0
0,0.05,9,-1.0,4995,1630,4851,0.326,0.326,105,-1,16,0
0,0.05,8,-1.0,4995,1871,5574,0.374,0.375,105,-1,16,0
0,0.05,7,-1.0,4995,2139,6349,0.428,0.426,105,-1,16,0
0,0.05,6,-1.0,4995,2627,7281,0.526,0.463,105,-1,16,0
0,0.05,5,-1.0,4995,3852,8147,0.771,0.375,105,-1,16,0
0,0.05,9,-1.0,3939,1182,3523,0.3,0.3,80,-1,16,0
0,0.05,8,-1.0,3939,1370,4085,0.348,0.348,80,-1,16,0
0,0.05,7,-1.0,3939,1589,4710,0.403,0.4,80,-1,16,0
0,0.05,6,-1.0,3939,1930,5415,0.49,0.439,80,-1,16,0
0,0.05,5,-1.0,3939,2875,5979,0.73,0.337,80,-1,16,0
0,0.05,9,-1.0,2569,834,2476,0.325,0.325,55,-1,16,0
0,0.05,8,-1.0,2569,955,2842,0.372,0.372,55,-1,16,0
0,0.05,7,-1.0,2569,1091,3222,0.425,0.421,55,-1,16,0
0,0.05,6,-1.0,2569,1322,3668,0.514,0.454,55,-1,16,0
0,0.05,5,-1.0,2569,1927,4082,0.75,0.364,55,-1,16,0
0,0.05,9,-1.0,1462,442,1318,0.302,0.303,30,-1,16,0
0,0.05,8,-1.0,1462,506,1513,0.346,0.347,30,-1,16,0
0,0.05,7,-1.0,1462,605,1794,0.414,0.41,30,-1,16,0
0,0.05,6,-1.0,1462,716,2009,0.489,0.437,30,-1,16,0
0,0.05,5,-1.0,1462,1104,2339,0.755,0.358,30,-1,16,0
0,0.05,9,-1.0,4979,1657,4894,0.333,0.333,105,-1,12,0
0,0.05,8,-1.0,4979,1895,5614,0.381,0.381,105,-1,12,0
0,0.05,7,-1.0,4979,2202,6419,0.442,0.435,105,-1,12,0
0,0.05,6,-1.0,4979,2793,7439,0.561,0.469,105,-1,12,0
0,0.05,5,-1.0,4979,4289,8159,0.861,0.309,105,-1,12,0
0,0.05,9,-1.0,3724,1266,3716,0.34,0.34,80,-1,12,0
0,0.05,8,-1.0,3724,1424,4193,0.382,0.382,80,-1,12,0
0,0.05,7,-1.0,3724,1668,4852,0.448,0.438,80,-1,12,0
0,0.05,6,-1.0,3724,2054,5552,0.551,0.464,80,-1,12,0
0,0.05,5,-1.0,3724,3192,6085,0.857,0.31,80,-1,12,0
0,0.05,9,-1.0,2606,820,2394,0.315,0.315,55,-1,12,0
0,0.05,8,-1.0,2606,947,2786,0.363,0.364,55,-1,12,0
0,0.05,7,-1.0,2606,1114,3250,0.427,0.419,55,-1,12,0
0,0.05,6,-1.0,2606,1350,3679,0.518,0.449,55,-1,12,0
0,0.05,5,-1.0,2606,2138,4101,0.82,0.31,55,-1,12,0
0,0.05,9,-1.0,1493,501,1467,0.335,0.336,30,-1,12,0
0,0.05,8,-1.0,1493,547,1619,0.366,0.367,30,-1,12,0
0,0.05,7,-1.0,1493,615,1809,0.412,0.408,30,-1,12,0
0,0.05,6,-1.0,1493,761,2061,0.509,0.432,30,-1,12,0
0,0.05,5,-1.0,1493,1211,2343,0.811,0.304,30,-1,12,0
0,0.05,9,-1.0,4946,1720,5000,0.348,0.348,105,-1,8,0
0,0.05,8,-1.0,4946,1983,5755,0.401,0.401,105,-1,8,0
0,0.05,7,-1.0,4946,2328,6654,0.471,0.461,105,-1,8,0
0,0.05,6,-1.0,4946,2994,7752,0.605,0.5,105,-1,8,0
0,0.05,5,-1.0,4946,5057,8331,1.022,0.221,105,-1,8,0
0,0.05,9,-1.0,3794,1202,3488,0.317,0.317,80,-1,8,0
0,0.05,8,-1.0,3794,1386,4032,0.365,0.365,80,-1,8,0
0,0.05,7,-1.0,3794,1620,4624,0.427,0.417,80,-1,8,0
0,0.05,6,-1.0,3794,2114,5429,0.557,0.445,80,-1,8,0
0,0.05,5,-1.0,3794,3826,6096,1.008,0.177,80,-1,8,0
0,0.05,9,-1.0,2517,827,2375,0.328,0.329,55,-1,8,0
0,0.05,8,-1.0,2517,953,2751,0.378,0.379,55,-1,8,0
0,0.05,7,-1.0,2517,1119,3195,0.444,0.435,55,-1,8,0
0,0.05,6,-1.0,2517,1444,3671,0.573,0.453,55,-1,8,0
0,0.05,5,-1.0,2517,2608,4177,1.036,0.19,55,-1,8,0
0,0.05,9,-1.0,1441,512,1448,0.355,0.356,30,-1,8,0
0,0.05,8,-1.0,1441,576,1650,0.399,0.4,30,-1,8,0
0,0.05,7,-1.0,1441,652,1873,0.452,0.446,30,-1,8,0
0,0.05,6,-1.0,1441,830,2144,0.576,0.463,30,-1,8,0
0,0.05,5,-1.0,1441,1461,2271,1.013,0.148,30,-1,8,0
0,0.05,9,-1.0,4916,1914,5278,0.389,0.389,105,-1,4,0
0,0.05,8,-1.0,4916,2223,6084,0.452,0.45,105,-1,4,0
0,0.05,7,-1.0,4916,2614,7055,0.532,0.517,105,-1,4,0
0,0.05,6,-1.0,4916,3418,8090,0.695,0.515,105,-1,4,0
0,0.05,5,-1.0,4916,7098,8616,1.444,-0.088,105,-1,4,0
0,0.05,9,-1.0,3808,1370,3764,0.36,0.359,80,-1,4,0
0,0.05,8,-1.0,3808,1571,4346,0.412,0.411,80,-1,4,0
0,0.05,7,-1.0,3808,1860,5060,0.488,0.469,80,-1,4,0
0,0.05,6,-1.0,3808,2537,5894,0.666,0.461,80,-1,4,0
0,0.05,5,-1.0,3808,5835,6280,1.532,-0.238,80,-1,4,0
0,0.05,9,-1.0,2579,845,2315,0.328,0.328,55,-1,4,0
0,0.05,8,-1.0,2579,967,2674,0.375,0.374,55,-1,4,0
0,0.05,7,-1.0,2579,1136,3089,0.44,0.421,55,-1,4,0
0,0.05,6,-1.0,2579,1644,3601,0.637,0.378,55,-1,4,0
0,0.05,5,-1.0,2579,4338,3932,1.681,-0.472,55,-1,4,0
0,0.05,9,-1.0,1457,465,1252,0.319,0.318,30,-1,4,0
0,0.05,8,-1.0,1457,539,1452,0.37,0.369,30,-1,4,0
0,0.05,7,-1.0,1457,670,1788,0.46,0.437,30,-1,4,0
0,0.05,6,-1.0,1457,975,2058,0.669,0.357,30,-1,4,0
0,0.05,5,-1.0,1457,2559,2257,1.755,-0.516,30,-1,4,0
0,0.05,9,-1.0,4938,2962,6357,0.6,0.464,105,-1,0,0
0,0.05,8,-1.0,4938,3241,7201,0.656,0.526,105,-1,0,0
0,0.05,7,-1.0,4938,3835,8117,0.776,0.55,105,-1,0,0
0,0.05,6,-1.0,4938,7177,8983,1.453,0.016,105,-1,0,0
0,0.05,5,-1.0,4938,21416,8943,4.336,-2.731,105,-1,0,0
0,0.05,9,-1.0,3900,1990,4069,0.51,0.38,80,-1,0,0
0,0.05,8,-1.0,3900,2251,4645,0.577,0.424,80,-1,0,0
0,0.05,7,-1.0,3900,2742,5396,0.703,0.433,80,-1,0,0
0,0.05,6,-1.0,3900,5600,5984,1.436,-0.143,80,-1,0,0
0,0.05,5,-1.0,3900,17861,6224,4.579,-3.071,80,-1,0,0
0,0.05,9,-1.0,2642,1193,2301,0.451,0.345,55,-1,0,0
0,0.05,8,-1.0,2642,1377,2758,0.521,0.393,55,-1,0,0
0,0.05,7,-1.0,2642,1744,3254,0.66,0.387,55,-1,0,0
0,0.05,6,-1.0,2642,4043,3611,1.53,-0.336,55,-1,0,0
0,0.05,5,-1.0,2642,13701,3813,5.184,-3.711,55,-1,0,0
0,0.05,9,-1.0,1416,492,894,0.347,0.287,30,-1,0,0
0,0.05,8,-1.0,1416,574,1022,0.405,0.319,30,-1,0,0
0,0.05,7,-1.0,1416,833,1182,0.588,0.258,30,-1,0,0
0,0.05,6,-1.0,1416,2291,1399,1.617,-0.591,30,-1,0,0
0,0.05,5,-1.0,1416,9415,1612,6.644,-5.308,30,-1,0,0
0,0.05,9,-1.0,4996,1521,4563,0.304,0.305,105,-1,28,0
0,0.05,8,-1.0,4996,1766,5300,0.353,0.354,105,-1,28,0
0,0.05,7,-1.0,4996,2044,6130,0.409,0.409,105,-1,28,0
0,0.05,6,-1.0,4996,2366,7032,0.473,0.465,105,-1,28,0
0,0.05,5,-1.0,4996,2830,7754,0.566,0.47,105,-1,28,0
0,0.05,9,-1.0,3663,1239,3719,0.338,0.338,80,-1,28,0
0,0.05,8,-1.0,3663,1393,4179,0.38,0.38,80,-1,28,0
0,0.05,7,-1.0,3663,1557,4668,0.425,0.425,80,-1,28,0
0,0.05,6,-1.0,3663,1780,5300,0.486,0.478,80,-1,28,0
0,0.05,5,-1.0,3663,2124,5713,0.58,0.461,80,-1,28,0
0,0.05,9,-1.0,2568,825,2480,0.321,0.322,55,-1,28,0
0,0.05,8,-1.0,2568,948,2846,0.369,0.369,55,-1,28,0
0,0.05,7,-1.0,2568,1080,3237,0.42,0.42,55,-1,28,0
0,0.05,6,-1.0,2568,1241,3709,0.483,0.479,55,-1,28,0
0,0.05,5,-1.0,2568,1459,4001,0.568,0.47,55,-1,28,0
0,0.05,9,-1.0,1434,457,1371,0.318,0.319,30,-1,28,0
0,0.05,8,-1.0,1434,517,1548,0.36,0.36,30,-1,28,0
0,0.05,7,-1.0,1434,608,1825,0.424,0.424,30,-1,28,0
0,0.05,6,-1.0,1434,691,2064,0.482,0.478,30,-1,28,0
0,0.05,5,-1.0,1434,813,2206,0.567,0.461,30,-1,28,0
0,0.05,9,-1.0,5035,1627,4877,0.323,0.323,105,-1,24,0
0,0.05,8,-1.0,5035,1845,5531,0.366,0.367,105,-1,24,0
0,0.05,7,-1.0,5035,2085,6232,0.414,0.412,105,-1,24,0
0,0.05,6,-1.0,5035,2396,7035,0.476,0.459,105,-1,24,0
0,0.05,5,-1.0,5035,3110,7772,0.618,0.428,105,-1,24,0
0,0.05,9,-1.0,3749,1239,3709,0.33,0.331,80,-1,24,0
0,0.05,8,-1.0,3749,1420,4253,0.379,0.379,80,-1,24,0
0,0.05,7,-1.0,3749,1603,4804,0.427,0.428,80,-1,24,0
0,0.05,6,-1.0,3749,1859,5459,0.496,0.478,80,-1,24,0
0,0.05,5,-1.0,3749,2382,6034,0.635,0.454,80,-1,24,0
0,0.05,9,-1.0,2685,837,2504,0.312,0.312,55,-1,24,0
0,0.05,8,-1.0,2685,950,2847,0.354,0.354,55,-1,24,0
0,0.05,7,-1.0,2685,1111,3326,0.414,0.414,55,-1,24,0
0,0.05,6,-1.0,2685,1284,3799,0.478,0.467,55,-1,24,0
0,0.05,5,-1.0,2685,1644,4123,0.612,0.43,55,-1,24,0
0,0.05,9,-1.0,1411,447,1340,0.317,0.317,30,-1,24,0
0,0.05,8,-1.0,1411,506,1516,0.358,0.359,30,-1,24,0
0,0.05,7,-1.0,1411,568,1699,0.402,0.402,30,-1,24,0
0,0.05,6,-1.0,1411,673,1973,0.477,0.458,30,-1,24,0
0,0.05,5,-1.0,1411,873,2181,0.618,0.438,30,-1,24,0
0,0.05,9,-1.0,5062,1666,4975,0.329,0.329,105,-1,20,0
0,0.05,8,-1.0,5062,1918,5735,0.379,0.379,105,-1,20,0
0,0.05,7,-1.0,5062,2165,6462,0.428,0.426,105,-1,20,0
0,0.05,6,-1.0,5062,2592,7507,0.512,0.486,105,-1,20,0
0,0.05,5,-1.0,5062,3529,8161,0.697,0.416,105,-1,20,0
0,0.05,9,-1.0,3859,1223,3643,0.317,0.317,80,-1,20,0
0,0.05,8,-1.0,3859,1390,4154,0.36,0.36,80,-1,20,0
0,0.05,7,-1.0,3859,1603,4771,0.415,0.412,80,-1,20,0
0,0.05,6,-1.0,3859,1908,5486,0.494,0.461,80,-1,20,0
0,0.05,5,-1.0,3859,2639,6028,0.684,0.389,80,-1,20,0
0,0.05,9,-1.0,2564,850,2538,0.331,0.332,55,-1,20,0
0,0.05,8,-1.0,2564,947,2825,0.369,0.369,55,-1,20,0
0,0.05,7,-1.0,2564,1061,3170,0.414,0.412,55,-1,20,0
0,0.05,6,-1.0,2564,1240,3611,0.483,0.462,55,-1,20,0
0,0.05,5,-1.0,2564,1704,3914,0.664,0.381,55,-1,20,0
0,0.05,9,-1.0,1430,430,1283,0.3,0.301,30,-1,20,0
0,0.05,8,-1.0,1430,491,1467,0.343,0.344,30,-1,20,0
0,0.05,7,-1.0,1430,561,1677,0.392,0.391,30,-1,20,0
0,0.05,6,-1.0,1430,662,1896,0.463,0.426,30,-1,20,0
0,0.05,5,-1.0,1430,931,2095,0.651,0.361,30,-1,20,0
0,0.05,9,-1.0,4843,1683,5016,0.347,0.348,105,-1,16,0
0,0.05,8,-1.0,4843,1868,5573,0.386,0.386,105,-1,16,0
0,0.05,7,-1.0,4843,2152,6383,0.444,0.441,105,-1,16,0
0,0.05,6,-1.0,4843,2563,7217,0.529,0.481,105,-1,16,0
0,0.05,5,-1.0,4843,3712,7949,0.766,0.39,105,-1,16,0
0,0.05,9,-1.0,3774,1221,3630,0.323,0.324,80,-1,16,0
0,0.05,8,-1.0,3774,1421,4227,0.376,0.377,80,-1,16,0
0,0.05,7,-1.0,3774,1648,4913,0.437,0.436,80,-1,16,0
0,0.05,6,-1.0,3774,1959,5569,0.519,0.476,80,-1,16,0
0,0.05,5,-1.0,3774,2843,6211,0.753,0.39,80,-1,16,0
0,0.05,9,-1.0,2634,879,2614,0.334,0.334,55,-1,16,0
0,0.05,8,-1.0,2634,1000,2972,0.38,0.38,55,-1,16,0
0,0.05,7,-1.0,2634,1134,3359,0.43,0.425,55,-1,16,0
0,0.05,6,-1.0,2634,1328,3752,0.504,0.458,55,-1,16,0
0,0.05,5,-1.0,2634,1948,4048,0.739,0.332,55,-1,16,0
0,0.05,9,-1.0,1446,462,1369,0.319,0.32,30,-1,16,0
0,0.05,8,-1.0,1446,541,1604,0.374,0.375,30,-1,16,0
0,0.05,7,-1.0,1446,628,1859,0.434,0.431,30,-1,16,0
0,0.05,6,-1.0,1446,756,2129,0.522,0.466,30,-1,16,0
0,0.05,5,-1.0,1446,1076,2322,0.744,0.377,30,-1,16,0
0,0.05,9,-1.0,4950,1660,4908,0.335,0.335,105,-1,12,0
0,0.05,8,-1.0,4950,1885,5547,0.381,0.38,105,-1,12,0
0,0.05,7,-1.0,4950,2156,6273,0.435,0.427,105,-1,12,0
0,0.05,6,-1.0,4950,2743,7338,0.554,0.467,105,-1,12,0
0,0.05,5,-1.0,4950,4188,8034,0.846,0.321,105,-1,12,0
0,0.05,9,-1.0,3864,1248,3673,0.323,0.323,80,-1,12,0
0,0.05,8,-1.0,3864,1429,4213,0.37,0.37,80,-1,12,0
0,0.05,7,-1.0,3864,1654,4856,0.428,0.424,80,-1,12,0
0,0.05,6,-1.0,3864,2081,5640,0.538,0.459,80,-1,12,0
0,0.05,5,-1.0,3864,3259,6225,0.843,0.301,80,-1,12,0
0,0.05,9,-1.0,2657,872,2549,0.328,0.328,55,-1,12,0
0,0.05,8,-1.0,2657,997,2923,0.375,0.374,55,-1,12,0
0,0.05,7,-1.0,2657,1129,3306,0.425,0.419,55,-1,12,0
0,0.05,6,-1.0,2657,1426,3838,0.536,0.448,55,-1,12,0
0,0.05,5,-1.0,2657,2213,4264,0.833,0.315,55,-1,12,0
0,0.05,9,-1.0,1407,478,1406,0.339,0.34,30,-1,12,0
0,0.05,8,-1.0,1407,549,1604,0.39,0.386,30,-1,12,0
0,0.05,7,-1.0,1407,614,1791,0.436,0.423,30,-1,12,0
0,0.05,6,-1.0,1407,742,2001,0.527,0.44,30,-1,12,0
0,0.05,5,-1.0,1407,1137,2200,0.808,0.312,30,-1,12,0
0,0.05,9,-1.0,5023,1628,4739,0.324,0.324,105,-1,8,0
0,0.05,8,-1.0,5023,1897,5484,0.378,0.376,105,-1,8,0
0,0.05,7,-1.0,5023,2269,6472,0.452,0.443,105,-1,8,0
0,0.05,6,-1.0,5023,2962,7495,0.59,0.464,105,-1,8,0
0,0.05,5,-1.0,5023,5074,8205,1.01,0.204,105,-1,8,0
0,0.05,9,-1.0,3725,1241,3592,0.333,0.333,80,-1,8,0
0,0.05,8,-1.0,3725,1458,4220,0.391,0.389,80,-1,8,0
0,0.05,7,-1.0,3725,1684,4832,0.452,0.443,80,-1,8,0
0,0.05,6,-1.0,3725,2136,5572,0.573,0.462,80,-1,8,0
0,0.05,5,-1.0,3725,3806,6194,1.021,0.196,80,-1,8,0
0,0.05,9,-1.0,2604,870,2520,0.334,0.334,55,-1,8,0
0,0.05,8,-1.0,2604,969,2821,0.372,0.372,55,-1,8,0
0,0.05,7,-1.0,2604,1148,3308,0.441,0.433,55,-1,8,0
0,0.05,6,-1.0,2604,1462,3789,0.561,0.443,55,-1,8,0
0,0.05,5,-1.0,2604,2579,4193,0.99,0.209,55,-1,8,0
0,0.05,9,-1.0,1452,492,1405,0.339,0.339,30,-1,8,0
0,0.05,8,-1.0,1452,559,1604,0.385,0.385,30,-1,8,0
0,0.05,7,-1.0,1452,637,1818,0.438,0.433,30,-1,8,0
0,0.05,6,-1.0,1452,790,2072,0.544,0.451,30,-1,8,0
0,0.05,5,-1.0,1452,1435,2336,0.988,0.2,30,-1,8,0
0,0.05,9,-1.0,4931,1848,5103,0.375,0.375,105,-1,4,0
0,0.05,8,-1.0,4931,2170,5965,0.44,0.437,105,-1,4,0
0,0.05,7,-1.0,4931,2573,6963,0.522,0.503,105,-1,4,0
0,0.05,6,-1.0,4931,3373,8017,0.684,0.5,105,-1,4,0
0,0.05,5,-1.0,4931,7029,8367,1.425,-0.119,105,-1,4,0
0,0.05,9,-1.0,3738,1314,3595,0.351,0.352,80,-1,4,0
0,0.05,8,-1.0,3738,1525,4204,0.408,0.407,80,-1,4,0
0,0.05,7,-1.0,3738,1816,4917,0.486,0.467,80,-1,4,0
0,0.05,6,-1.0,3738,2421,5735,0.647,0.467,80,-1,4,0
0,0.05,5,-1.0,3738,5637,6223,1.508,-0.207,80,-1,4,0
0,0.05,9,-1.0,2637,912,2492,0.346,0.346,55,-1,4,0
0,0.05,8,-1.0,2637,1034,2849,0.392,0.392,55,-1,4,0
0,0.05,7,-1.0,2637,1228,3314,0.466,0.444,55,-1,4,0
0,0.05,6,-1.0,2637,1669,3808,0.633,0.425,55,-1,4,0
0,0.05,5,-1.0,2637,4490,4222,1.702,-0.423,55,-1,4,0
0,0.05,9,-1.0,1455,507,1366,0.348,0.348,30,-1,4,0
0,0.05,8,-1.0,1455,582,1581,0.4,0.398,30,-1,4,0
0,0.05,7,-1.0,1455,675,1817,0.464,0.437,30,-1,4,0
0,0.05,6,-1.0,1455,940,2121,0.646,0.409,30,-1,4,0
0,0.05,5,-1.0,1455,2441,2292,1.677,-0.44,30,-1,4,0
0,0.05,9,-1.0,5051,2928,6214,0.58,0.448,105,-1,0,0
0,0.05,8,-1.0,5051,3284,7213,0.65,0.519,105,-1,0,0
0,0.05,7,-1.0,5051,3879,8135,0.768,0.541,105,-1,0,0
0,0.05,6,-1.0,5051,6793,9091,1.345,0.119,105,-1,0,0
0,0.05,5,-1.0,5051,21265,9157,4.209,-2.608,105,-1,0,0
0,0.05,9,-1.0,3762,1950,3955,0.518,0.386,80,-1,0,0
0,0.05,8,-1.0,3762,2216,4625,0.589,0.445,80,-1,0,0
0,0.05,7,-1.0,3762,2703,5317,0.718,0.449,80,-1,0,0
0,0.05,6,-1.0,3762,5247,5971,1.394,-0.06,80,-1,0,0
0,0.05,5,-1.0,3762,17425,6121,4.631,-3.099,80,-1,0,0
0,0.05,9,-1.0,2616,1166,2216,0.446,0.338,55,-1,0,0
0,0.05,8,-1.0,2616,1340,2715,0.512,0.39,55,-1,0,0
0,0.05,7,-1.0,2616,1707,3156,0.652,0.374,55,-1,0,0
0,0.05,6,-1.0,2616,3814,3669,1.457,-0.25,55,-1,0,0
0,0.05,5,-1.0,2616,13341,3803,5.098,-3.618,55,-1,0,0
0,0.05,9,-1.0,1366,534,1012,0.391,0.352,30,-1,0,0
0,0.05,8,-1.0,1366,619,1140,0.453,0.384,30,-1,0,0
0,0.05,7,-1.0,1366,807,1286,0.59,0.357,30,-1,0,0
0,0.05,6,-1.0,1366,2248,1489,1.644,-0.52,30,-1,0,0
0,0.05,5,-1.0,1366,9383,1573,6.864,-5.52,30,-1,0,0
0,0.05,9,-1.0,5095,1652,4959,0.324,0.324,105,-1,28,0
0,0.05,8,-1.0,5095,1899,5697,0.373,0.373,105,-1,28,0
0,0.05,7,-1.0,5095,2164,6489,0.425,0.424,105,-1,28,0
0,0.05,6,-1.0,5095,2493,7440,0.489,0.484,105,-1,28,0
0,0.05,5,-1.0,5095,2958,8228,0.58,0.495,105,-1,28,0
0,0.05,9,-1.0,3880,1244,3732,0.321,0.321,80,-1,28,0
0,0.05,8,-1.0,3880,1415,4249,0.365,0.365,80,-1,28,0
0,0.05,7,-1.0,3880,1632,4894,0.421,0.42,80,-1,28,0
0,0.05,6,-1.0,3880,1871,5570,0.482,0.474,80,-1,28,0
0,0.05,5,-1.0,3880,2185,6086,0.563,0.483,80,-1,28,0
0,0.05,9,-1.0,2607,854,2562,0.327,0.328,55,-1,28,0
0,0.05,8,-1.0,2607,958,2875,0.367,0.368,55,-1,28,0
0,0.05,7,-1.0,2607,1099,3294,0.421,0.421,55,-1,28,0
0,0.05,6,-1.0,2607,1239,3682,0.475,0.467,55,-1,28,0
0,0.05,5,-1.0,2607,1486,4045,0.57,0.467,55,-1,28,0
0,0.05,9,-1.0,1450,473,1419,0.326,0.327,30,-1,28,0
0,0.05,8,-1.0,1450,538,1614,0.371,0.371,30,-1,28,0
0,0.05,7,-1.0,1450,629,1887,0.433,0.434,30,-1,28,0
0,0.05,6,-1.0,1450,716,2136,0.493,0.489,30,-1,28,0
0,0.05,5,-1.0,1450,873,2340,0.602,0.478,30,-1,28,0
0,0.05,9,-1.0,5006,1660,4970,0.332,0.332,105,-1,24,0
0,0.05,8,-1.0,5006,1853,5545,0.37,0.37,105,-1,24,0
0,0.05,7,-1.0,5006,2136,6369,0.427,0.424,105,-1,24,0
0,0.05,6,-1.0,5006,2472,7254,0.494,0.479,105,-1,24,0
0,0.05,5,-1.0,5006,3127,8011,0.625,0.457,105,-1,24,0
0,0.05,9,-1.0,3732,1244,3721,0.333,0.334,80,-1,24,0
0,0.05,8,-1.0,3732,1407,4215,0.377,0.377,80,-1,24,0
0,0.05,7,-1.0,3732,1603,4799,0.429,0.429,80,-1,24,0
0,0.05,6,-1.0,3732,1847,5456,0.495,0.484,80,-1,24,0
0,0.05,5,-1.0,3732,2374,6004,0.636,0.452,80,-1,24,0
0,0.05,9,-1.0,2684,826,2475,0.308,0.308,55,-1,24,0
0,0.05,8,-1.0,2684,950,2846,0.354,0.354,55,-1,24,0
0,0.05,7,-1.0,2684,1094,3277,0.407,0.408,55,-1,24,0
0,0.05,6,-1.0,2684,1285,3803,0.479,0.469,55,-1,24,0
0,0.05,5,-1.0,2684,1668,4231,0.621,0.445,55,-1,24,0
0,0.05,9,-1.0,1374,483,1442,0.351,0.352,30,-1,24,0
0,0.05,8,-1.0,1374,532,1587,0.387,0.388,30,-1,24,0
0,0.05,7,-1.0,1374,596,1784,0.433,0.434,30,-1,24,0
0,0.05,6,-1.0,1374,697,2051,0.507,0.492,30,-1,24,0
0,0.05,5,-1.0,1374,865,2206,0.629,0.465,30,-1,24,0
0,0.05,9,-1.0,5022,1583,4731,0.315,0.315,105,-1,20,0
0,0.05,8,-1.0,5022,1806,5404,0.36,0.36,105,-1,20,0
