InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,5,-1.0,503,264,676,0.524,0.46,10,-1,16,0
0,0.05,9,-1.0,1221,389,1015,0.318,0.319,26,-1,12,0
0,0.05,8,-1.0,1221,451,1201,0.369,0.37,26,-1,12,0
0,0.05,7,-1.0,1221,521,1387,0.426,0.426,26,-1,12,0
0,0.05,6,-1.0,1221,583,1566,0.477,0.471,26,-1,12,0
0,0.05,5,-1.0,1221,691,1738,0.565,0.475,26,-1,12,0
0,0.05,9,-1.0,753,277,724,0.367,0.369,18,-1,12,0
0,0.05,8,-1.0,753,314,837,0.416,0.418,18,-1,12,0
0,0.05,7,-1.0,753,340,911,0.451,0.452,18,-1,12,0
0,0.05,6,-1.0,753,377,1019,0.5,0.501,18,-1,12,0
0,0.05,5,-1.0,753,441,1102,0.585,0.499,18,-1,12,0
0,0.05,9,-1.0,471,155,400,0.328,0.331,10,-1,12,0
0,0.05,8,-1.0,471,178,466,0.377,0.379,10,-1,12,0
0,0.05,7,-1.0,471,201,537,0.426,0.428,10,-1,12,0
0,0.05,6,-1.0,471,239,646,0.506,0.504,10,-1,12,0
0,0.05,5,-1.0,471,282,690,0.597,0.511,10,-1,12,0
0,0.05,9,-1.0,1221,413,1036,0.338,0.339,26,-1,8,0
0,0.05,8,-1.0,1221,469,1200,0.384,0.385,26,-1,8,0
0,0.05,7,-1.0,1221,525,1374,0.43,0.43,26,-1,8,0
0,0.05,6,-1.0,1221,611,1588,0.5,0.489,26,-1,8,0
0,0.05,5,-1.0,1221,777,1741,0.636,0.461,26,-1,8,0
0,0.05,9,-1.0,808,277,691,0.342,0.344,18,-1,8,0
0,0.05,8,-1.0,808,302,757,0.373,0.375,18,-1,8,0
0,0.05,7,-1.0,808,346,884,0.428,0.429,18,-1,8,0
0,0.05,6,-1.0,808,404,1035,0.499,0.488,18,-1,8,0
0,0.05,5,-1.0,808,529,1148,0.654,0.451,18,-1,8,0
0,0.05,9,-1.0,454,162,393,0.356,0.358,10,-1,8,0
0,0.05,8,-1.0,454,186,456,0.409,0.411,10,-1,8,0
0,0.05,7,-1.0,454,214,526,0.47,0.473,10,-1,8,0
0,0.05,6,-1.0,454,243,619,0.534,0.532,10,-1,8,0
0,0.05,5,-1.0,454,295,644,0.648,0.466,10,-1,8,0
0,0.05,9,-1.0,1218,407,994,0.334,0.335,26,-1,4,0
0,0.05,8,-1.0,1218,471,1176,0.386,0.387,26,-1,4,0
0,0.05,7,-1.0,1218,524,1314,0.43,0.431,26,-1,4,0
0,0.05,6,-1.0,1218,646,1519,0.53,0.472,26,-1,4,0
0,0.05,5,-1.0,1218,1146,1775,0.94,0.246,26,-1,4,0
0,0.05,9,-1.0,835,260,574,0.311,0.312,18,-1,4,0
0,0.05,8,-1.0,835,291,671,0.348,0.347,18,-1,4,0
0,0.05,7,-1.0,835,323,774,0.386,0.385,18,-1,4,0
0,0.05,6,-1.0,835,402,926,0.481,0.429,18,-1,4,0
0,0.05,5,-1.0,835,743,1039,0.889,0.159,18,-1,4,0
0,0.05,9,-1.0,486,155,313,0.318,0.32,10,-1,4,0
0,0.05,8,-1.0,486,176,362,0.361,0.359,10,-1,4,0
0,0.05,7,-1.0,486,206,443,0.423,0.417,10,-1,4,0
0,0.05,6,-1.0,486,250,549,0.513,0.454,10,-1,4,0
0,0.05,5,-1.0,486,456,624,0.936,0.148,10,-1,4,0
0,0.05,9,-1.0,1219,482,865,0.395,0.317,26,-1,0,0
0,0.05,8,-1.0,1219,564,1019,0.462,0.375,26,-1,0,0
0,0.05,7,-1.0,1219,670,1192,0.549,0.416,26,-1,0,0
0,0.05,6,-1.0,1219,973,1414,0.798,0.323,26,-1,0,0
0,0.05,5,-1.0,1219,2992,1733,2.452,-1.099,26,-1,0,0
0,0.05,9,-1.0,914,342,634,0.374,0.32,18,-1,0,0
0,0.05,8,-1.0,914,386,706,0.422,0.352,18,-1,0,0
0,0.05,7,-1.0,914,446,788,0.487,0.378,18,-1,0,0
0,0.05,6,-1.0,914,685,876,0.749,0.219,18,-1,0,0
0,0.05,5,-1.0,914,2275,1068,2.486,-1.246,18,-1,0,0
0,0.05,9,-1.0,479,151,256,0.315,0.221,10,-1,0,0
0,0.05,8,-1.0,479,175,308,0.365,0.279,10,-1,0,0
0,0.05,7,-1.0,479,199,354,0.415,0.329,10,-1,0,0
0,0.05,6,-1.0,479,327,426,0.681,0.219,10,-1,0,0
0,0.05,5,-1.0,479,1433,501,2.985,-1.835,10,-1,0,0
0,0.05,9,-1.0,1201,216,789,0.18,0.181,26,-1,44,0
0,0.05,8,-1.0,1201,254,946,0.211,0.212,26,-1,44,0
0,0.05,7,-1.0,1201,302,1101,0.251,0.252,26,-1,44,0
0,0.05,6,-1.0,1201,352,1268,0.293,0.294,26,-1,44,0
0,0.05,5,-1.0,1201,372,1351,0.309,0.297,26,-1,44,0
0,0.05,9,-1.0,889,162,587,0.182,0.183,18,-1,44,0
0,0.05,8,-1.0,889,173,649,0.194,0.196,18,-1,44,0
0,0.05,7,-1.0,889,207,757,0.233,0.234,18,-1,44,0
0,0.05,6,-1.0,889,249,894,0.28,0.281,18,-1,44,0
0,0.05,5,-1.0,889,259,942,0.291,0.281,18,-1,44,0
0,0.05,9,-1.0,546,72,288,0.132,0.133,10,-1,44,0
0,0.05,8,-1.0,546,82,328,0.15,0.152,10,-1,44,0
0,0.05,7,-1.0,546,119,439,0.218,0.219,10,-1,44,0
0,0.05,6,-1.0,546,141,510,0.258,0.26,10,-1,44,0
0,0.05,5,-1.0,546,158,568,0.289,0.283,10,-1,44,0
0,0.05,9,-1.0,1223,234,829,0.191,0.192,26,-1,40,0
0,0.05,8,-1.0,1223,285,985,0.233,0.234,26,-1,40,0
0,0.05,7,-1.0,1223,320,1111,0.261,0.261,26,-1,40,0
0,0.05,6,-1.0,1223,394,1334,0.322,0.321,26,-1,40,0
0,0.05,5,-1.0,1223,446,1492,0.364,0.35,26,-1,40,0
0,0.05,9,-1.0,863,168,570,0.194,0.196,18,-1,40,0
0,0.05,8,-1.0,863,192,659,0.222,0.223,18,-1,40,0
0,0.05,7,-1.0,863,215,737,0.249,0.25,18,-1,40,0
0,0.05,6,-1.0,863,259,884,0.3,0.296,18,-1,40,0
0,0.05,5,-1.0,863,272,939,0.315,0.301,18,-1,40,0
0,0.05,9,-1.0,426,97,328,0.227,0.23,10,-1,40,0
0,0.05,8,-1.0,426,98,343,0.23,0.232,10,-1,40,0
0,0.05,7,-1.0,426,106,378,0.248,0.251,10,-1,40,0
0,0.05,6,-1.0,426,130,443,0.304,0.297,10,-1,40,0
0,0.05,5,-1.0,426,138,471,0.323,0.309,10,-1,40,0
0,0.05,9,-1.0,1210,262,859,0.216,0.217,26,-1,36,0
0,0.05,8,-1.0,1210,314,1023,0.259,0.26,26,-1,36,0
0,0.05,7,-1.0,1210,368,1210,0.304,0.305,26,-1,36,0
0,0.05,6,-1.0,1210,451,1457,0.372,0.373,26,-1,36,0
0,0.05,5,-1.0,1210,531,1655,0.438,0.414,26,-1,36,0
0,0.05,9,-1.0,876,167,549,0.19,0.192,18,-1,36,0
0,0.05,8,-1.0,876,193,633,0.22,0.221,18,-1,36,0
0,0.05,7,-1.0,876,244,795,0.278,0.279,18,-1,36,0
0,0.05,6,-1.0,876,289,938,0.33,0.331,18,-1,36,0
0,0.05,5,-1.0,876,346,1077,0.395,0.365,18,-1,36,0
0,0.05,9,-1.0,452,88,290,0.194,0.196,10,-1,36,0
0,0.05,8,-1.0,452,98,336,0.216,0.219,10,-1,36,0
0,0.05,7,-1.0,452,113,384,0.249,0.252,10,-1,36,0
0,0.05,6,-1.0,452,144,469,0.318,0.32,10,-1,36,0
0,0.05,5,-1.0,452,173,524,0.382,0.347,10,-1,36,0
0,0.05,9,-1.0,1274,274,884,0.215,0.216,26,-1,32,0
0,0.05,8,-1.0,1274,338,1074,0.265,0.266,26,-1,32,0
0,0.05,7,-1.0,1274,411,1285,0.322,0.322,26,-1,32,0
0,0.05,6,-1.0,1274,492,1525,0.386,0.384,26,-1,32,0
0,0.05,5,-1.0,1274,570,1705,0.447,0.411,26,-1,32,0
0,0.05,9,-1.0,872,185,577,0.212,0.213,18,-1,32,0
0,0.05,8,-1.0,872,219,670,0.251,0.252,18,-1,32,0
0,0.05,7,-1.0,872,256,805,0.293,0.294,18,-1,32,0
0,0.05,6,-1.0,872,301,939,0.345,0.341,18,-1,32,0
0,0.05,5,-1.0,872,369,1115,0.423,0.401,18,-1,32,0
0,0.05,9,-1.0,475,116,363,0.244,0.246,10,-1,32,0
0,0.05,8,-1.0,475,142,445,0.298,0.3,10,-1,32,0
0,0.05,7,-1.0,475,166,510,0.349,0.351,10,-1,32,0
0,0.05,6,-1.0,475,192,593,0.403,0.401,10,-1,32,0
0,0.05,5,-1.0,475,222,665,0.466,0.426,10,-1,32,0
0,0.05,9,-1.0,1221,305,920,0.25,0.25,26,-1,28,0
0,0.05,8,-1.0,1221,350,1056,0.286,0.287,26,-1,28,0
0,0.05,7,-1.0,1221,428,1289,0.35,0.349,26,-1,28,0
0,0.05,6,-1.0,1221,480,1446,0.393,0.392,26,-1,28,0
0,0.05,5,-1.0,1221,575,1636,0.471,0.426,26,-1,28,0
0,0.05,9,-1.0,883,204,614,0.231,0.232,18,-1,28,0
0,0.05,8,-1.0,883,255,765,0.288,0.29,18,-1,28,0
0,0.05,7,-1.0,883,298,894,0.337,0.336,18,-1,28,0
0,0.05,6,-1.0,883,358,1065,0.405,0.397,18,-1,28,0
0,0.05,5,-1.0,883,399,1150,0.451,0.412,18,-1,28,0
0,0.05,9,-1.0,448,95,287,0.212,0.214,10,-1,28,0
0,0.05,8,-1.0,448,122,367,0.272,0.274,10,-1,28,0
0,0.05,7,-1.0,448,146,439,0.325,0.327,10,-1,28,0
0,0.05,6,-1.0,448,168,506,0.374,0.372,10,-1,28,0
0,0.05,5,-1.0,448,216,614,0.481,0.43,10,-1,28,0
0,0.05,9,-1.0,1257,361,1044,0.287,0.288,26,-1,24,0
0,0.05,8,-1.0,1257,405,1176,0.322,0.323,26,-1,24,0
0,0.05,7,-1.0,1257,485,1407,0.386,0.386,26,-1,24,0
0,0.05,6,-1.0,1257,557,1624,0.443,0.442,26,-1,24,0
0,0.05,5,-1.0,1257,674,1864,0.536,0.478,26,-1,24,0
0,0.05,9,-1.0,863,241,696,0.279,0.28,18,-1,24,0
0,0.05,8,-1.0,863,290,842,0.336,0.337,18,-1,24,0
0,0.05,7,-1.0,863,333,973,0.385,0.387,18,-1,24,0
0,0.05,6,-1.0,863,402,1173,0.465,0.462,18,-1,24,0
0,0.05,5,-1.0,863,464,1284,0.537,0.483,18,-1,24,0
0,0.05,9,-1.0,486,128,363,0.263,0.265,10,-1,24,0
0,0.05,8,-1.0,486,154,452,0.316,0.318,10,-1,24,0
0,0.05,7,-1.0,486,180,522,0.37,0.372,10,-1,24,0
0,0.05,6,-1.0,486,204,592,0.419,0.421,10,-1,24,0
0,0.05,5,-1.0,486,242,672,0.497,0.45,10,-1,24,0
0,0.05,9,-1.0,1265,381,1076,0.301,0.302,26,-1,20,0
0,0.05,8,-1.0,1265,458,1281,0.362,0.363,26,-1,20,0
0,0.05,7,-1.0,1265,527,1492,0.416,0.415,26,-1,20,0
0,0.05,6,-1.0,1265,603,1713,0.476,0.471,26,-1,20,0
0,0.05,5,-1.0,1265,697,1906,0.551,0.496,26,-1,20,0
0,0.05,9,-1.0,828,238,669,0.287,0.288,18,-1,20,0
0,0.05,8,-1.0,828,276,778,0.333,0.334,18,-1,20,0
0,0.05,7,-1.0,828,314,888,0.379,0.38,18,-1,20,0
0,0.05,6,-1.0,828,371,1055,0.448,0.444,18,-1,20,0
0,0.05,5,-1.0,828,430,1163,0.519,0.472,18,-1,20,0
0,0.05,9,-1.0,458,131,362,0.285,0.288,10,-1,20,0
0,0.05,8,-1.0,458,151,419,0.329,0.331,10,-1,20,0
0,0.05,7,-1.0,458,171,474,0.373,0.375,10,-1,20,0
0,0.05,6,-1.0,458,206,586,0.449,0.451,10,-1,20,0
0,0.05,5,-1.0,458,242,644,0.527,0.458,10,-1,20,0
0,0.05,9,-1.0,1228,400,1085,0.325,0.326,26,-1,16,0
0,0.05,8,-1.0,1228,458,1257,0.373,0.373,26,-1,16,0
0,0.05,7,-1.0,1228,524,1436,0.426,0.427,26,-1,16,0
0,0.05,6,-1.0,1228,608,1675,0.495,0.489,26,-1,16,0
0,0.05,5,-1.0,1228,720,1887,0.586,0.515,26,-1,16,0
0,0.05,9,-1.0,849,263,712,0.309,0.311,18,-1,16,0
0,0.05,8,-1.0,849,308,839,0.362,0.364,18,-1,16,0
0,0.05,7,-1.0,849,360,991,0.424,0.425,18,-1,16,0
0,0.05,6,-1.0,849,402,1119,0.473,0.474,18,-1,16,0
0,0.05,5,-1.0,849,473,1282,0.556,0.512,18,-1,16,0
0,0.05,9,-1.0,442,160,432,0.361,0.363,10,-1,16,0
0,0.05,8,-1.0,442,182,496,0.411,0.413,10,-1,16,0
0,0.05,7,-1.0,442,210,579,0.474,0.476,10,-1,16,0
0,0.05,6,-1.0,442,238,656,0.537,0.535,10,-1,16,0
0,0.05,5,-1.0,442,273,699,0.616,0.524,10,-1,16,0
0,0.05,9,-1.0,1264,417,1105,0.33,0.33,26,-1,12,0
0,0.05,8,-1.0,1264,463,1225,0.366,0.367,26,-1,12,0
0,0.05,7,-1.0,1264,525,1406,0.415,0.416,26,-1,12,0
0,0.05,6,-1.0,1264,591,1598,0.467,0.46,26,-1,12,0
0,0.05,5,-1.0,1264,701,1785,0.554,0.485,26,-1,12,0
0,0.05,9,-1.0,801,264,667,0.329,0.33,18,-1,12,0
0,0.05,8,-1.0,801,296,767,0.369,0.37,18,-1,12,0
0,0.05,7,-1.0,801,335,879,0.418,0.419,18,-1,12,0
0,0.05,6,-1.0,801,380,1004,0.474,0.473,18,-1,12,0
0,0.05,5,-1.0,801,451,1148,0.562,0.514,18,-1,12,0
0,0.05,9,-1.0,500,148,369,0.295,0.297,10,-1,12,0
0,0.05,8,-1.0,500,175,450,0.349,0.351,10,-1,12,0
0,0.05,7,-1.0,500,205,540,0.409,0.411,10,-1,12,0
0,0.05,6,-1.0,500,230,607,0.459,0.461,10,-1,12,0
0,0.05,5,-1.0,500,276,673,0.551,0.471,10,-1,12,0
0,0.05,9,-1.0,1204,370,897,0.307,0.308,26,-1,8,0
0,0.05,8,-1.0,1204,441,1109,0.366,0.367,26,-1,8,0
0,0.05,7,-1.0,1204,493,1293,0.409,0.41,26,-1,8,0
0,0.05,6,-1.0,1204,580,1513,0.481,0.476,26,-1,8,0
0,0.05,5,-1.0,1204,738,1690,0.612,0.472,26,-1,8,0
0,0.05,9,-1.0,866,293,721,0.338,0.339,18,-1,8,0
0,0.05,8,-1.0,866,328,805,0.378,0.379,18,-1,8,0
0,0.05,7,-1.0,866,372,926,0.429,0.43,18,-1,8,0
0,0.05,6,-1.0,866,421,1077,0.486,0.482,18,-1,8,0
0,0.05,5,-1.0,866,531,1199,0.612,0.461,18,-1,8,0
0,0.05,9,-1.0,474,145,366,0.305,0.307,10,-1,8,0
0,0.05,8,-1.0,474,165,410,0.347,0.349,10,-1,8,0
0,0.05,7,-1.0,474,200,492,0.421,0.423,10,-1,8,0
0,0.05,6,-1.0,474,228,568,0.48,0.478,10,-1,8,0
0,0.05,5,-1.0,474,286,652,0.602,0.461,10,-1,8,0
0,0.05,9,-1.0,1268,420,1030,0.331,0.332,26,-1,4,0
0,0.05,8,-1.0,1268,482,1205,0.38,0.381,26,-1,4,0
0,0.05,7,-1.0,1268,538,1329,0.424,0.422,26,-1,4,0
0,0.05,6,-1.0,1268,641,1488,0.505,0.453,26,-1,4,0
0,0.05,5,-1.0,1268,1086,1746,0.856,0.281,26,-1,4,0
0,0.05,9,-1.0,816,299,635,0.366,0.367,18,-1,4,0
0,0.05,8,-1.0,816,338,763,0.414,0.415,18,-1,4,0
0,0.05,7,-1.0,816,388,927,0.475,0.466,18,-1,4,0
0,0.05,6,-1.0,816,449,1051,0.55,0.496,18,-1,4,0
0,0.05,5,-1.0,816,729,1128,0.892,0.272,18,-1,4,0
0,0.05,9,-1.0,440,151,307,0.342,0.345,10,-1,4,0
0,0.05,8,-1.0,440,169,353,0.383,0.385,10,-1,4,0
0,0.05,7,-1.0,440,194,430,0.44,0.442,10,-1,4,0
0,0.05,6,-1.0,440,227,499,0.515,0.454,10,-1,4,0
0,0.05,5,-1.0,440,379,528,0.859,0.175,10,-1,4,0
0,0.05,9,-1.0,1258,523,938,0.415,0.332,26,-1,0,0
0,0.05,8,-1.0,1258,590,1076,0.469,0.388,26,-1,0,0
0,0.05,7,-1.0,1258,680,1226,0.54,0.428,26,-1,0,0
0,0.05,6,-1.0,1258,941,1455,0.747,0.36,26,-1,0,0
0,0.05,5,-1.0,1258,2760,1765,2.192,-0.886,26,-1,0,0
0,0.05,9,-1.0,853,296,556,0.347,0.307,18,-1,0,0
0,0.05,8,-1.0,853,331,626,0.388,0.348,18,-1,0,0
0,0.05,7,-1.0,853,394,712,0.461,0.375,18,-1,0,0
0,0.05,6,-1.0,853,578,826,0.677,0.295,18,-1,0,0
0,0.05,5,-1.0,853,1899,969,2.224,-1.021,18,-1,0,0
0,0.05,9,-1.0,483,163,302,0.337,0.293,10,-1,0,0
0,0.05,8,-1.0,483,188,352,0.388,0.345,10,-1,0,0
0,0.05,7,-1.0,483,226,410,0.467,0.393,10,-1,0,0
0,0.05,6,-1.0,483,365,468,0.754,0.242,10,-1,0,0
0,0.05,5,-1.0,483,1328,527,2.744,-1.564,10,-1,0,0
0,0.05,9,-1.0,1198,188,697,0.157,0.158,26,-1,44,0
0,0.05,8,-1.0,1198,236,857,0.197,0.198,26,-1,44,0
0,0.05,7,-1.0,1198,277,1006,0.231,0.232,26,-1,44,0
0,0.05,6,-1.0,1198,337,1203,0.281,0.282,26,-1,44,0
0,0.05,5,-1.0,1198,390,1365,0.325,0.322,26,-1,44,0
0,0.05,9,-1.0,849,154,555,0.181,0.182,18,-1,44,0
0,0.05,8,-1.0,849,175,639,0.206,0.207,18,-1,44,0
0,0.05,7,-1.0,849,220,787,0.259,0.26,18,-1,44,0
0,0.05,6,-1.0,849,251,912,0.295,0.294,18,-1,44,0
0,0.05,5,-1.0,849,278,1001,0.327,0.324,18,-1,44,0
0,0.05,9,-1.0,408,64,243,0.156,0.159,10,-1,44,0
0,0.05,8,-1.0,408,81,303,0.198,0.2,10,-1,44,0
0,0.05,7,-1.0,408,90,340,0.22,0.222,10,-1,44,0
0,0.05,6,-1.0,408,118,409,0.289,0.276,10,-1,44,0
0,0.05,5,-1.0,408,132,460,0.323,0.311,10,-1,44,0
0,0.05,9,-1.0,1253,241,846,0.192,0.193,26,-1,40,0
0,0.05,8,-1.0,1253,284,980,0.226,0.227,26,-1,40,0
0,0.05,7,-1.0,1253,326,1131,0.26,0.261,26,-1,40,0
0,0.05,6,-1.0,1253,400,1356,0.319,0.317,26,-1,40,0
0,0.05,5,-1.0,1253,465,1534,0.371,0.354,26,-1,40,0
0,0.05,9,-1.0,878,178,611,0.203,0.204,18,-1,40,0
0,0.05,8,-1.0,878,196,679,0.223,0.224,18,-1,40,0
0,0.05,7,-1.0,878,236,800,0.268,0.27,18,-1,40,0
0,0.05,6,-1.0,878,273,926,0.311,0.312,18,-1,40,0
0,0.05,5,-1.0,878,303,1009,0.345,0.333,18,-1,40,0
0,0.05,9,-1.0,509,90,305,0.176,0.178,10,-1,40,0
0,0.05,8,-1.0,509,106,364,0.208,0.21,10,-1,40,0
0,0.05,7,-1.0,509,128,441,0.251,0.253,10,-1,40,0
0,0.05,6,-1.0,509,153,524,0.3,0.302,10,-1,40,0
0,0.05,5,-1.0,509,177,592,0.347,0.325,10,-1,40,0
0,0.05,9,-1.0,1269,274,913,0.216,0.217,26,-1,36,0
0,0.05,8,-1.0,1269,311,1041,0.245,0.246,26,-1,36,0
0,0.05,7,-1.0,1269,371,1233,0.292,0.293,26,-1,36,0
0,0.05,6,-1.0,1269,450,1468,0.354,0.354,26,-1,36,0
0,0.05,5,-1.0,1269,512,1646,0.403,0.391,26,-1,36,0
0,0.05,9,-1.0,877,201,663,0.229,0.23,18,-1,36,0
0,0.05,8,-1.0,877,218,734,0.248,0.249,18,-1,36,0
0,0.05,7,-1.0,877,267,873,0.304,0.305,18,-1,36,0
0,0.05,6,-1.0,877,309,1000,0.352,0.353,18,-1,36,0
0,0.05,5,-1.0,877,340,1075,0.387,0.363,18,-1,36,0
0,0.05,9,-1.0,481,108,360,0.224,0.226,10,-1,36,0
0,0.05,8,-1.0,481,118,391,0.245,0.247,10,-1,36,0
0,0.05,7,-1.0,481,152,488,0.315,0.317,10,-1,36,0
0,0.05,6,-1.0,481,163,533,0.338,0.34,10,-1,36,0
0,0.05,5,-1.0,481,184,596,0.382,0.363,10,-1,36,0
0,0.05,9,-1.0,1267,285,899,0.225,0.226,26,-1,32,0
0,0.05,8,-1.0,1267,341,1067,0.269,0.27,26,-1,32,0
0,0.05,7,-1.0,1267,417,1302,0.329,0.33,26,-1,32,0
0,0.05,6,-1.0,1267,488,1512,0.385,0.386,26,-1,32,0
0,0.05,5,-1.0,1267,564,1713,0.445,0.424,26,-1,32,0
0,0.05,9,-1.0,855,204,641,0.238,0.239,18,-1,32,0
0,0.05,8,-1.0,855,246,765,0.287,0.289,18,-1,32,0
0,0.05,7,-1.0,855,280,878,0.327,0.328,18,-1,32,0
0,0.05,6,-1.0,855,338,1042,0.395,0.389,18,-1,32,0
0,0.05,5,-1.0,855,395,1195,0.461,0.432,18,-1,32,0
0,0.05,9,-1.0,491,96,307,0.195,0.197,10,-1,32,0
0,0.05,8,-1.0,491,119,377,0.242,0.244,10,-1,32,0
0,0.05,7,-1.0,491,151,471,0.307,0.309,10,-1,32,0
0,0.05,6,-1.0,491,179,554,0.364,0.366,10,-1,32,0
0,0.05,5,-1.0,491,205,614,0.417,0.394,10,-1,32,0
0,0.05,9,-1.0,1288,286,858,0.222,0.223,26,-1,28,0
0,0.05,8,-1.0,1288,353,1067,0.274,0.275,26,-1,28,0
0,0.05,7,-1.0,1288,415,1251,0.322,0.323,26,-1,28,0
0,0.05,6,-1.0,1288,492,1479,0.382,0.381,26,-1,28,0
0,0.05,5,-1.0,1288,597,1755,0.463,0.441,26,-1,28,0
0,0.05,9,-1.0,850,186,561,0.219,0.22,18,-1,28,0
0,0.05,8,-1.0,850,216,651,0.254,0.255,18,-1,28,0
0,0.05,7,-1.0,850,267,803,0.314,0.315,18,-1,28,0
0,0.05,6,-1.0,850,318,951,0.374,0.37,18,-1,28,0
0,0.05,5,-1.0,850,380,1092,0.447,0.407,18,-1,28,0
0,0.05,9,-1.0,445,111,334,0.249,0.251,10,-1,28,0
0,0.05,8,-1.0,445,134,407,0.3,0.303,10,-1,28,0
0,0.05,7,-1.0,445,150,452,0.336,0.339,10,-1,28,0
0,0.05,6,-1.0,445,168,501,0.377,0.37,10,-1,28,0
0,0.05,5,-1.0,445,207,588,0.464,0.413,10,-1,28,0
0,0.05,9,-1.0,1270,354,1010,0.279,0.279,26,-1,24,0
0,0.05,8,-1.0,1270,416,1211,0.327,0.328,26,-1,24,0
0,0.05,7,-1.0,1270,499,1449,0.393,0.393,26,-1,24,0
0,0.05,6,-1.0,1270,570,1667,0.448,0.446,26,-1,24,0
0,0.05,5,-1.0,1270,650,1839,0.511,0.478,26,-1,24,0
0,0.05,9,-1.0,848,220,635,0.259,0.26,18,-1,24,0
0,0.05,8,-1.0,848,269,785,0.317,0.318,18,-1,24,0
0,0.05,7,-1.0,848,323,935,0.38,0.382,18,-1,24,0
0,0.05,6,-1.0,848,363,1060,0.428,0.426,18,-1,24,0
0,0.05,5,-1.0,848,432,1230,0.509,0.485,18,-1,24,0
0,0.05,9,-1.0,475,117,341,0.246,0.248,10,-1,24,0
0,0.05,8,-1.0,475,139,404,0.292,0.294,10,-1,24,0
0,0.05,7,-1.0,475,160,471,0.336,0.338,10,-1,24,0
0,0.05,6,-1.0,475,185,538,0.389,0.391,10,-1,24,0
0,0.05,5,-1.0,475,217,616,0.456,0.429,10,-1,24,0
0,0.05,9,-1.0,1230,352,978,0.286,0.287,26,-1,20,0
0,0.05,8,-1.0,1230,420,1151,0.341,0.342,26,-1,20,0
0,0.05,7,-1.0,1230,471,1314,0.383,0.383,26,-1,20,0
0,0.05,6,-1.0,1230,535,1519,0.435,0.435,26,-1,20,0
0,0.05,5,-1.0,1230,649,1743,0.527,0.472,26,-1,20,0
0,0.05,9,-1.0,832,249,702,0.299,0.3,18,-1,20,0
0,0.05,8,-1.0,832,294,826,0.353,0.354,18,-1,20,0
0,0.05,7,-1.0,832,345,978,0.414,0.415,18,-1,20,0
0,0.05,6,-1.0,832,379,1078,0.455,0.449,18,-1,20,0
0,0.05,5,-1.0,832,444,1220,0.533,0.492,18,-1,20,0
0,0.05,9,-1.0,466,131,367,0.281,0.283,10,-1,20,0
0,0.05,8,-1.0,466,145,408,0.31,0.313,10,-1,20,0
0,0.05,7,-1.0,466,174,488,0.373,0.375,10,-1,20,0
0,0.05,6,-1.0,466,200,572,0.428,0.43,10,-1,20,0
0,0.05,5,-1.0,466,235,643,0.503,0.45,10,-1,20,0
0,0.05,9,-1.0,1248,382,1030,0.306,0.307,26,-1,16,0
0,0.05,8,-1.0,1248,442,1229,0.354,0.355,26,-1,16,0
0,0.05,7,-1.0,1248,505,1411,0.404,0.405,26,-1,16,0
0,0.05,6,-1.0,1248,576,1617,0.461,0.46,26,-1,16,0
0,0.05,5,-1.0,1248,675,1793,0.54,0.476,26,-1,16,0
0,0.05,9,-1.0,846,261,698,0.308,0.309,18,-1,16,0
0,0.05,8,-1.0,846,303,814,0.358,0.359,18,-1,16,0
0,0.05,7,-1.0,846,349,958,0.412,0.413,18,-1,16,0
0,0.05,6,-1.0,846,391,1059,0.462,0.458,18,-1,16,0
0,0.05,5,-1.0,846,455,1192,0.537,0.472,18,-1,16,0
0,0.05,9,-1.0,480,129,351,0.268,0.27,10,-1,16,0
0,0.05,8,-1.0,480,150,408,0.312,0.314,10,-1,16,0
0,0.05,7,-1.0,480,171,476,0.356,0.358,10,-1,16,0
0,0.05,6,-1.0,480,199,555,0.414,0.412,10,-1,16,0
0,0.05,5,-1.0,480,237,641,0.493,0.474,10,-1,16,0
0,0.05,9,-1.0,1265,373,981,0.295,0.295,26,-1,12,0
0,0.05,8,-1.0,1265,446,1177,0.352,0.353,26,-1,12,0
0,0.05,7,-1.0,1265,505,1364,0.399,0.4,26,-1,12,0
0,0.05,6,-1.0,1265,603,1629,0.476,0.476,26,-1,12,0
0,0.05,5,-1.0,1265,729,1843,0.576,0.501,26,-1,12,0
0,0.05,9,-1.0,879,286,735,0.325,0.326,18,-1,12,0
0,0.05,8,-1.0,879,318,840,0.361,0.363,18,-1,12,0
0,0.05,7,-1.0,879,370,979,0.42,0.422,18,-1,12,0
0,0.05,6,-1.0,879,428,1132,0.486,0.483,18,-1,12,0
0,0.05,5,-1.0,879,502,1299,0.57,0.531,18,-1,12,0
0,0.05,9,-1.0,458,138,337,0.301,0.303,10,-1,12,0
0,0.05,8,-1.0,458,162,418,0.353,0.355,10,-1,12,0
0,0.05,7,-1.0,458,190,493,0.414,0.416,10,-1,12,0
0,0.05,6,-1.0,458,212,553,0.462,0.455,10,-1,12,0
0,0.05,5,-1.0,458,244,632,0.532,0.499,10,-1,12,0
0,0.05,9,-1.0,1282,410,1022,0.32,0.32,26,-1,8,0
0,0.05,8,-1.0,1282,464,1170,0.362,0.362,26,-1,8,0
