InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha
0,0.05,10,-1.0,3247,1940,1940,0.597,0.593,0.63,110,-1,6
0,0.05,10,-1.0,3247,1940,1940,0.597,0.597,0.597,65,-1,6
0,0.05,5,-1.0,5793,5392,4918,0.931,0.849,0.7669999999999999,125,-1,6
0,0.05,3,-1.0,4415,7776,2944,1.761,0.667,-0.4269999999999998,95,-1,6
0,0.05,3,-1.0,3889,6465,2447,1.662,0.629,-0.4039999999999999,80,-1,6
0,0.05,9,-1.0,2349,1524,1524,0.649,0.649,0.649,50,-1,6
0,0.05,9,-1.0,5127,3469,3469,0.676,0.676,0.676,110,-1,6
0,0.05,4,-1.0,5793,7943,4893,1.371,0.844,0.31699999999999995,125,-1,6
0,0.05,9,-1.0,3247,2097,2097,0.646,0.646,0.646,65,-1,6
0,0.05,11,-1.0,3688,2063,2063,0.559,0.559,0.559,80,-1,6
0,0.05,8,-1.0,2349,1647,1647,0.701,0.701,0.701,50,-1,6
0,0.05,8,-1.0,5127,3699,3699,0.721,0.721,0.721,110,-1,6
0,0.05,11,-1.0,3125,1641,1641,0.525,0.525,0.525,65,-1,6
0,0.05,3,-1.0,5793,10187,3863,1.758,0.667,-0.42399999999999993,125,-1,6
0,0.05,8,-1.0,3247,2246,2246,0.692,0.692,09993,125,-1,6
0,0.05,8,-1.0,3247,2246,2246,0.692,0.692,0.692,65,-1,6
0,0.05,10,-1.0,3688,246,2246,0.692,0.692,09993,125,-1,6
0,0.05,8,-1.0,3247,2246,2246,0.692,0.692,0.692,65,-1,6
0,0.05,10,-1.0,3688,2219,2219,0.602,0.602,0.602,80,-1,6
0,0.05,7,-1.0,5127,3921,3916,0.765,0.764,0.763,110,-1,6
0,0.05,7,-1.0,2349,1749,1745,0.744,0.743,0.742,50,-1,6
0,0.05,10,-1.0,3125,1797,1797,0.575,0.575,0.575,65,-1,6
0,0.05,9,-1.0,3688,2419,2419,0.656,0.656,0.656,80,-1,6
0,0.05,11,-1.0,5232,2947,2947,0.563,0.563,0.563,110,-1,6
0,0.05,7,-1.0,3247,2411,2408,0.742,0.741,0.74,65,-1,6
0,0.05,10,-1.0,5232,3188,3188,0.609,0.609,0.609,110,-1,6
0,0.05,6,-1.0,2349,1863,1845,0.793,0.785,0.777,50,-1,6
0,0.05,6,-1.0,5127,4184,4146,0.816,0.809,0.8020000000000002,110,-1,6
0,0.05,8,-1.0,3688,2610,2608,0.708,0.707,0.706,80,-1,6
0,0.05,9,-1.0,3125,1980,1980,0.633,0.633,0.633,65,-1,6
0,0.05,6,-1.0,3247,2589,2559,0.797,0.788,0.779,65,-1,6
0,0.05,9,-1.0,5232,3457,3457,0.661,0.661,0.661,110,-1,6
0,0.05,7,-1.0,3688,2793,2790,0.757,0.756,0.755,80,-1,6
0,0.05,5,-1.0,5127,4727,4380,0.922,0.854,0.7859999999999999,110,-1,6
0,0.05,5,-1.0,2349,2165,1958,0.921,0.833,0.7449999999999999,50,-1,6
0,0.05,6,-1.0,3688,3008,2978,0.815,0.807,0.7990000000000002,80,-1,6
0,0.05,5,-1.0,3247,2969,2723,0.914,0.838,0.7619999999999999,65,-1,6
0,0.05,8,-1.0,3125,2146,2146,0.687,0.687,0.687,65,-1,6
0,0.05,8,-1.0,5232,3695,3694,0.706,0.706,0.706,110,-1,6
0,0.05,4,-1.0,5127,6864,4354,1.339,0.849,0.359,110,-1,6
0,0.05,4,-1.0,2349,3272,1977,1.392,0.841,0.29000000000000004,50,-1,6
0,0.05,5,-1.0,3688,3403,3151,0.922,0.854,0.7859999999999999,80,-1,6
0,0.05,7,-1.0,5232,3952,3946,0.755,0.754,0.753,110,-1,6
0,0.05,4,-1.0,3247,4424,2717,1.362,0.837,0.31199999999999983,65,-1,6
0,0.05,3,-1.0,5127,8768,3408,1.71,0.665,-0.3799999999999999,110,--1,6
0,0.05,3,-1.0,5127,8768,3408,1.71,0.665,-0.3799999999999999,110,-1,6
0,0.05,4,-1.0,3688,5039,3136,1.366,0.85,0.33399999999999985,80,-1,6
0,0.05,3,-1.0,2349,4092,1558,1.741,0.663,-0.41500000000000004,50,-1,6
0,0.05,3,-1.0,3247,5460,2099,1.681,0.646,-0.389,65,-1,6
0,0.05,11,-1.0,4512,2549,2549,0.565,0.565,0.565,95,-1,6
0,0.05,3,-1.0,3688,6563,2470,1.779,0.67,-0.43899999999999983,80,-1,6
0,0.05,6,-1.0,3125,2486,2466,0.795,0.789,0.783,65,-1,6
0,0.05,5,-1.0,5232,4853,4425,0.927,0.846,0.7649999999999999,110,-1,6
0,0.05,11,-1.0,1636,962,962,0.588,0.588,0.588,35,-1,6
0,0.05,11,-1.0,2412,1294,1294,0.536,0.536,0.536,50,-1,6
0,0.05,10,-1.0,4512,2736,2736,0.606,0.606,0.606,95,-1,6
0,0.05,11,-1.0,3162,1677,1677,0.53,0.53,0.53,65,-1,6
0,0.05,5,-1.0,3125,2846,2610,0.91,0.835,0.7599999999999999,65,-1,6
0,0.05,10,-1.0,1636,1033,1033,0.631,0.631,0.631,35,-1,6
0,0.05,9,-1.0,4512,2937,2937,0.651,0.651,0.651,95,-1,6
0,0.05,10,-1.0,3162,1824,1824,0.577,0.577,0.577,65,-1,6
0,0.05,10,-1.0,2412,1409,1409,0.584,0.584,0.584,50,-1,6
0,0.05,3,-1.0,5232,9078,3487,1.735,0.666,-0.403,110,-1,6
0,0.05,4,-1.0,3125,4226,2599,1.352,0.831,0.30999999999999983,65,-1,6
0,0.05,9,-1.0,3162,1977,1977,0.625,0.625,0.625,65,-1,6
0,0.05,9,-1.0,1636,1134,1134,0.693,0.693,0.693,35,-1,6
0,0.05,8,-1.0,4512,3162,3162,0.701,0.701,0.701,95,-1,6
0,0.05,11,-1.0,4515,2405,2405,0.533,0.533,0.533,95,-1,6
0,0.05,1,6
0,0.05,11,-1.0,4515,2405,2405,0.533,0.533,0.533,95,-1,6
0,0.05,9,-1.0,2412,1532,1532,0.635,0.635,0.635,50,-1,6
0,0.05,8,-1.0,3162,2129,2129,0.673,0.673,0.673,65,-1,6
0,0.05,3,-1.0,3125,5192,1971,1.661,0.631,-0.399,65,-1,6
0,0.05,7,-1.0,4512,3409,3407,0.755,0.755,0.755,95,-1,6
0,0.05,8,-1.0,1636,1203,1203,0.735,0.735,0.735,35,-1,6
0,0.05,10,-1.0,4515,2632,2632,0.583,0.583,0.583,95,-1,6
0,0.05,8,-1.0,2412,1675,1674,0.694,0.694,0.694,50,-1,6
0,0.05,7,-1.0,3162,2306,2303,0.729,0.728,0.727,65,-1,6
0,0.05,9,-1.0,4515,2855,2855,0.632,0.632,0.632,95,-1,6
0,0.05,7,-1.0,1636,1273,1270,0.778,0.776,0.774,35,-1,6
0,0.05,6,-1.0,4512,3634,3610,0.805,0.8,0.795,95,-1,6
0,0.05,11,-1.0,2366,1285,1285,0.543,0.543,0.543,50,-1,6
0,0.05,7,-1.0,2412,1801,1800,0.746,0.746,0.746,50,-1,6
0,0.05,6,-1.0,3162,2499,2472,0.79,0.782,0.774,65,-1,6
0,0.05,8,-1.0,4515,3075,3075,0.681,0.681,0.681,95,-1,6
0,0.05,5,-1.0,4512,4114,3813,0.912,0.845,0.7779999999999999,95,-1,6
0,0.05,6,-1.0,1636,1361,1340,0.831,0.819,0.8069999999999999,35,-1,6
0,1636,1361,1340,0.831,0.819,0.8069999999999999,35,-1,6
0,0.05,5,-1.0,3162,2906,2644,0.919,0.836,0.7529999999999999,65,-1,6
0,0.052,2906,2644,0.919,0.836,0.7529999999999999,65,-1,6
0,0.05,10,-1.0,2366,1413,1413,0.597,0.597,0.597,50,-1,6
0,0.05,6,-1.0,2412,1940,1923,0.804,0.797,0.79,50,-1,6
0,0.05,7,-1.0,4515,3308,3304,0.733,0.732,0.731,95,-1,6
0,0.05,4,-1.0,4512,5967,3813,1.322,0.845,0.3679999999999999,95,-1,6
0,0.05,4,-1.0,3162,4305,2653,1.361,0.839,0.31699999999999995,65,-1,6
0,0.05,5,-1.0,2412,2226,2042,0.923,0.846,0.7689999999999999,50,-1,6
0,0.05,9,-1.0,2366,1543,1543,0.652,0.652,0.652,50,-1,6
0,0.05,6,-1.0,4515,3594,3540,0.796,0.784,0.772,95,-1,6
0,0.05,3,-1.0,3162,5546,2044,1.753,0.646,-0.46099999999999985,65,-1,6
0,0.05,3,-1.0,4512,7669,2930,1.699,0.649,-0.401,95,-1,6
0,0.05,4,-1.0,1636,2248,1386,1.373,0.847,0.32099999999999995,35,-1,6
0,0.05,5,-1.0,4515,4146,3744,0.918,0.829,0.7399999999999999,95,-1,6
0,0.05,4,-1.0,2412,3316,2015,1.374,0.835,0.2959999999999998,50,-1,6
0,0.05,8,-1.0,2366,1673,1673,0.707,0.707,0.707,50,-1,6
0,0.05,11,-1.0,2355,1293,1293,0.549,0.549,0.549,50,-1,6
0,0.05,11,-1.0,3856,2117,2117,0.549,0.549,0.549,80,-1,6
0,0.05,4,-1.0,4515,6192,3774,1.371,0.836,0.30099999999999993,95,-1,6
0,0.05,3,-1.0,1636,2845,1103,1.738,0.674,-0.3899999999999999,35,-1,6
0,0.05,10,-1.0,2355,1407,1407,0.597,0.597,0.597,50,-1,6
0,0.05,3,-1.0,2412,4285,1572,1.776,0.651,-0.474,50,-1,6
0,0.05,10,-1.0,3856,2297,2297,0.596,0.596,0.596,80,-1,6
0,0.05,7,-1.0,2366,1778,1778,0.751,0.751,0.751,50,-1,6
0,0.05,3,-1.0,4515,7946,3041,1.76,0.673,-0.4139999999999999,95,-1,6
0,0.05,11,-1.0,978,506,506,0.517,0.517,0.517,20,-1,6
0,0.05,9,-1.0,2355,1523,1522,0.646,0.646,0.646,50,-1,6
0,0.05,11,-1.0,1600,883,883,0.552,0.552,0.552,35,-1,6
0,0.05,9,-1.0,3856,2472,2472,0.641,0.641,0.641,80,-1,6
0,0.05,11,-1.0,3752,2137,2137,0.569,0.569,0.569,80,-1,6
0,0.05,6,-1.0,2366,1915,1899,0.809,0.802,0.795,50,-1,6
0,0.05,8,-1.0,2355,1640,1639,0.696,0.696,0.696,50,-1,6
0,0.05,10,-1.0,978,553,553,0.565,0.565,0.565,20,-1,6
0,0.05,8,-1.0,3856,2673,2672,0.693,0.693,0.693,80,-1,6
0,0.05,10,-1.0,1600,953,953,0.595,0.595,0.595,35,-1,6
0,0.05,10,-1.0,3752,2295,2295,0.612,0.612,0.612,80,-1,6
0,0.05,7,-1.0,2355,1760,1759,0.747,0.747,0.747,50,-1,6
0,0.05,9,-1.0,978,593,593,0.606,0.606,0.606,20,-1,6
0,0.05,5,-1.0,2366,2209,2022,0.933,0.854,0.7749999999999999,50,-1,6
0,0.05,9,-1.0,3752,2449,2449,0.653,0.653,0.653,80,-1,6
0,0.05,7,-1.0,3856,2884,2880,0.748,0.747,0.746,80,-1,6
0,0.05,6,-1.0,2355,1877,1862,0.797,0.79,0.783,50,-1,6
0,0.05,9,-1.0,1600,1025,1025,0.64,0.64,0.64,35,-1,6
0,0.05,8,-1.0,3752,2652,2651,0.707,0.706,0.705,80,-1,6
0,0.05,5,-1.0,2355,2153,1983,0.914,0.842,0.7699999999999999,50,-1,6
0,0.05,8,-1.0,978,654,653,0.668,0.667,0.666,20,-1,6
0,0.05,6,-1.0,3856,3114,3082,0.807,0.799,0.791,80,-1,6
0,0.05,4,-1.0,2366,3251,2002,1.373,0.846,0.31899999999999995,50,-1,6
0,0.05,8,-1.0,1600,1115,1115,0.696,0.696,0.696,35,-1,6
0,0.05,7,-1.0,3752,2851,2844,0.76,0.758,0.756,80,-1,6
0,0.05,4,-1.0,2355,3246,1981,1.378,0.841,0.30400000000000005,50,-1,6
0,0.05,5,-1.0,3856,3557,3278,0.922,0.85,0.7779999999999999,80,-1,6
0,0.05,7,-1.0,978,685,683,0.7,0.698,0.696,20,-1,6
0,0.05,7,-1.0,1600,1199,1197,0.749,0.748,0.747,35,-1,6
0,0.05,3,-1.0,2366,3998,1525,1.689,0.644,-0.401,50,-1,6
0,0.05,6,-1.0,3752,3062,3022,0.816,0.805,0.7940000000000002,80,-1,6
0,0.05,3,-1.0,2355,4144,1563,1.759,0.663,-0.43299999999999983,50,-1,6
0,0.05,6,-1.0,978,746,736,0.762,0.752,0.742,20,-1,6
0,0.05,4,-1.0,3856,5152,3319,1.336,0.861,0.3859999999999999,80,-1,6
0,0.05,6,-1.0,1600,1294,1283,0.808,0.801,0.794,35,-1,6
0,0.05,11,-1.0,1658,954,954,0.575,0.575,0.575,35,-1,6
0,0.05,11,-1.0,1635,908,908,0.555,0.555,0.555,35,-1,6
0,0.05,5,-1.0,3752,3499,3183,0.932,0.848,0.7639999999999999,80,-1,6
0,0.05,3,-1.0,3856,6501,2552,1.686,0.662,-0.3619999999999999,80,-1,6
0,0.05,5,-1.0,1600,1473,1352,0.92,0.844,0.7679999999999999,35,-1,6
0,0.05,5,-1.0,978,879,803,0.898,0.82,0.7419999999999999,20,-1,6
0,0.05,4,-1.0,3752,5118,3162,1.364,0.843,0.32199999999999984,80,-1,6
0,0.05,10,-1.0,1658,1016,1016,0.612,0.612,0.612,35,-1,6
0,0.05,9,-1.0,1635,1043,1043,0.638,0.638,0.638,35,-1,6
0,0.05,11,-1.0,3083,1763,1763,0.572,0.572,0.572,65,-1,6
0,0.05,3,-1.0,3752,6504,2441,1.733,0.65,-0.43300000000000005,80,-1,6
0,0.05,4,-1.0,1600,2252,1383,1.407,0.864,0.32099999999999995,35,-1,6
0,0.05,4,-1.0,978,1353,812,1.382,0.829,0.276,20,-1,6
0,0.05,10,-1.0,3083,1898,1898,0.615,0.615,0.615,65,-1,6
0,0.05,8,-1.0,1635,1129,1129,0.69,0.69,0.69,35,-1,6
0,0.05,11,-1.0,3128,1725,1725,0.551,0.551,0.551,65,-1,6
0,0.05,3,-1.0,1600,2780,1047,1.736,0.654,-0.42799999999999994,35,-1,6
0,0.05,3,-1.0,978,1638,617,1.673,0.63,-0.41300000000000003,20,-1,6
0,0.05,7,-1.0,1635,1213,1211,0.741,0.74,0.739,35,-1,6
0,0.05,10,-1.0,3128,1872,1872,0.598,0.598,0.598,65,-1,6
0,0.05,9,-1.0,3083,2046,2046,0.663,0.663,0.663,65,-1,6
0,0.05,11,-1.0,915,511,511,0.558,0.558,0.558,20,-1,6
0,0.05,11,-1.0,8838,4881,4881,0.552,0.552,0.552,185,-1,5
0,0.05,6,-1.0,1635,1316,1304,0.804,0.797,0.79,35,-1,6
0,0.05,9,-1.0,3128,2027,2027,0.648,0.648,0.648,65,-1,6
0,0.05,7,-1.0,1658,1239,1237,0.747,0.746,0.745,35,-1,6
0,0.05,8,-1.0,3083,2188,2188,0.709,0.709,0.709,65,-1,6
0,0.05,10,-1.0,915,561,561,0.612,0.612,0.612,20,-1,6
0,0.05,5,-1.0,1635,1503,1382,0.919,0.845,0.7709999999999999,35,-1,6
0,0.05,8,-1.0,3128,2204,2203,0.704,0.704,0.704,65,-1,6
0,0.05,10,-1.0,8838,5291,5291,0.599,0.599,0.599,185,-1,5
0,0.05,7,-1.0,3083,2354,2349,0.763,0.762,0.761,65,-1,6
0,0.05,4,-1.0,1635,2222,1376,1.358,0.841,0.32399999999999984,35,-1,6
0,0.05,9,-1.0,915,612,612,0.668,0.668,0.668,20,-1,6
0,0.05,6,-1.0,1658,1353,1341,0.816,0.808,0.8000000000000002,35,-1,6
0,0.05,7,-1.0,3128,2356,2353,0.753,0.70000002,35,-1,6
0,0.05,7,-1.0,3128,2356,2353,0.753,0.752,0.751,65,-1,6
0,0.05,6,-1.0,3083,2518,2498,0.816,0.81,0.8040000000000002,65,-1,6
0,0.05,9,-1.0,8838,5733,5733,0.649,0.649,0.649,185,-1,5
0,0.05,3,-1.0,1635,2879,1091,1.76,0.667,-0.42599999999999993,35,-1,6
0,0.05,6,-1.0,3128,2544,2514,0.813,0.803,0.7930000000000001,65,-1,6
0,0.05,8,-1.0,915,659,659,0.719,0.719,0.719,20,-1,6
0,0.05,5,-1.0,1658,1538,1408,0.927,0.849,0.7709999999999,0.719,20,-1,6
0,0.05,5,-1.0,1658,1538,1408,0.927,0.849,0.7709999999999999,35,-1,6
0,0.05,5,-1.0,3083,2830,2620,0.918,0.85,0.7819999999999999,65,-1,6
0,0.05,11,-1.0,953,507,507,0.531,0.531,0.531,20,-1,6
0,0.05,8,-1.0,8838,6156,6156,0.696,0.696,0.696,185,-1,5
0,0.05,5,-1.0,3128,2926,2672,0.935,0.854,0.7729999999999999,65,-1,6
0,0.05,7,-1.0,915,706,706,0.771,0.771,0.771,20,-1,6
0,0.05,10,-1.0,953,549,549,0.575,0.575,0.575,20,-1,6
0,0.05,4,-1.0,1658,2224,1373,1.341,0.828,0.31499999999999995,35,-1,6
0,0.05,4,-1.0,3128,4259,2621,1.361,0.838,0.31499999999999995,65,-1,6
0,0.05,7,-1.0,8838,6645,6633,0.752,0.75,0.748,185,-1,5
0,0.05,9,-1.0,953,604,604,0.633,0.633,0.633,20,-1,6
0,0.05,6,-1.0,915,753,750,0.822,0.819,0.816,20,-1,6
0,0.05,3,-1.0,3083,5225,2035,1.694,0.66,-0.3739999999999999,65,-1,6
0,0.05,3,-1.0,3128,5474,2044,1.749,0.653,-0.44300000000000006,65,-1,6
0,0.05,3,-1.0,1658,2712,1039,1.635,0.626,-0.383,35,-1,6
0,0.05,8,-1.0,953,639,639,0.67,0.67,0.67,20,-1,6
0,0.05,6,-1.0,8838,7176,7095,0.812,0.803,0.794,185,-1,5
0,0.05,5,-1.0,915,852,798,0.93,0.871,0.8119999999999999,20,-1,6
0,0.05,11,-1.0,2428,1372,1372,0.565,0.565,0.565,50,-1,6
0,0.05,11,-1.0,2424,1332,1332,0.549,0.549,0.549,50,-1,6
0,0.05,7,-1.0,953,695,695,0.729,0.729,0.729,20,-1,6
0,0.05,11,-1.0,928,520,520,0.56,0.56,0.56,20,-1,6
0,0.05,10,-1.0,2424,1439,1439,0.593,0.593,0.593,50,-1,6
0,0.05,4,-1.0,915,1278,789,1.395,0.861,0.32699999999999996,20,-1,6
0,0.05,5,-1.0,8838,8275,7509,0.936,0.85,0.7639999999999999,185,-1,5
0,0.05,10,-1.0,2428,1488,1488,0.613,0.613,0.613,50,-1,6
0,0.05,6,-1.0,953,763,758,0.8,0.795,0.79,20,-1,6
0,0.05,9,-1.0,2424,1569,1569,0.647,0.647,0.647,50,-1,6
0,0.05,10,-1.0,928,566,566,0.609,0.609,0.609,20,-1,6
0,0.05,9,-1.0,2428,1614,1613,0.664,0.664,0.664,50,-1,6
0,0.05,5,-1.0,953,860,799,0.901,0.838,0.7749999999999999,20,-1,6
0,0.05,3,-1.0,915,1639,597,1.789,0.652,-0.4849999999999999,20,-1,6
0,0.05,4,-1.0,8838,12484,7503,1.412,0.849,0.28600000000000003,185,-1,5
0,0.05,8,-1.0,2424,1701,1701,0.701,0.701,0.701,50,-1,6
0,0.05,4,-1.0,953,1269,806,1.33,0.845,0.3599999999999999,20,-1,6
0,0.05,8,-1.0,2428,1738,1736,0.716,0.715,0.714,50,-1,6
0,0.05,11,-1.0,8666,4835,4835,0.558,0.558,0.558,185,-1,5
0,0.05,9,-1.0,928,623,623,0.671,0.671,0.671,20,-1,6
0,0.05,7,-1.0,2424,1824,1822,0.752,0.751,0.75,50,-1,6
0,0.05,3,-1.0,8838,15639,5877,1.769,0.665,-0.43899999999999983,185,-1,5
0,0.05,3,-1.0,953,1667,628,1.747,0.658,-0.43100000000000005,20,-1,6
0,0.05,7,-1.0,2428,1853,1848,0.763,0.761,0.759,50,-1,6
0,0.05,6,-1.0,2424,1970,1943,0.812,0.801,0.79,50,-1,6
0,0.05,10,-10,2424,1970,1943,0.812,0.801,0.79,50,-1,6
0,0.05,10,-1.0,8666,5218,5218,0.602,0.602,0.602,185,-1,5
0,0.05,11,-1.0,8942,4924,4924,0.551,0.551,0.551,185,-1,5
0,0.05,8,-1.0,928,661,661,0.712,0.712,0.712,20,-1,6
0,0.05,11,-1.0,7968,4433,4433,0.556,0.556,0.556,170,-1,5
0,0.05,6,-1.0,2428,1980,1962,0.815,0.808,0.8010000000000002,50,-1,6
0,0.05,5,-1.0,2424,2331,2066,0.961,0.852,0.743,50,-1,6
0,0.05,9,-1.0,8666,5633,5633,0.65,0.65,0.65,185,-1,5
0,0.05,10,-1.0,8942,5339,5339,0.597,0.597,0.597,185,-1,5
0,0.05,10,-1.0,7968,4801,4801,0.602,0.602,0.602,170,-1,5
0,0.05,5,-1.0,2428,2226,2057,0.916,0.847,0.7779999999999999,50,-1,6
0,0.05,4,-1.0,2424,3357,2046,1.384,0.844,0.30400000000000005,50,-1,6
0,0.05,7,-1.0,928,695,695,0.748,0.748,0.748,20,-1,6
0,0.05,9,-1.0,8942,5763,5763,0.644,0.644,0.644,185,-1,5
0,0.05,8,-1.0,8666,6051,6047,0.698,0.698,0.698,185,-1,5
0,0.05,3,-1.0,2424,4226,1578,1.743,0.651,-0.44100000000000006,50,-1,6
0,0.05,9,-1.0,7968,5220,5219,0.655,0.655,0.655,170,-1,5
0,0.05,6,-1.0,928,746,744,0.803,0.801,0.799,20,-1,6
0,0.05,8,-1.0,8942,6218,6217,0.695,0.695,0.695,185,-1,5
0,0.05,7,-1.0,8666,6512,6503,0.751,0.75,0.749,185,-1,5
0,0.05,11,-1.0,1621,939,939,0.579,0.579,0.579,35,-1,6
0,0.05,3,-1.0,2428,4079,1574,1..579,0.579,0.579,35,-1,6
0,0.05,3,-1.0,2428,4079,1574,1.679,0.648,-0.383,50,-1,6
0,0.05,5,-1.0,928,856,782,0.921,0.842,0.7629999999999999,20,-1,6
0,0.05,8,-1.0,7968,5627,5625,0.706,0.706,0.706,170,-1,5
0,0.05,7,-1.0,8942,6719,6715,0.751,0.751,0.751,185,-1,5
0,0.05,10,-1.0,1621,1011,1011,0.623,0.623,0.623,35,-1,6
0,0.05,6,-1.0,8666,7032,6962,0.811,0.803,0.795,185,-1,5
0,0.05,11,-1.0,1648,936,936,0.568,0.568,0.568,35,-1,6
0,0.05,4,-1.0,928,1243,778,1.338,0.837,0.33599999999999985,20,-1,6
0,0.05,7,-1.0,7968,6006,5992,0.754,0.752,0.75,170,-1,5
0,0.05,9,-1.0,1621,1088,1088,0.671,0.671,0.671,35,-1,6
0,0.05,6,-1.0,8942,7209,7137,0.806,0.798,0.79,185,-1,5
0,0.05,10,-1.0,1648,1007,1007,0.611,0.611,0.611,35,-1,6
0,0.05,5,-1.0,8666,8131,7385,0.938,0.852,0.766,185,-1,5
0,0.05,3,-1.0,928,1561,585,1.68,0.63,-0.41999999999999993,20,-1,6
0,0.05,8,-1.0,1621,1166,1165,0.719,0.718,0.717,35,-1,6
0,0.05,6,-1.0,7968,6482,6412,0.813,0.805,0.7970000000000002,170,-1,5
0,0.05,5,-1.0,8942,8381,7627,0.937,0.853,0.7689999999999999,185,-1,5
0,0.05,9,-1.0,1648,1076,1076,0.653,0.653,0.653,35,-1,6
0,0.05,4,-1.0,8666,12372,7406,1.427,0.855,0.2829999999999999,185,-1,5
0,0.05,7,-1.0,1621,1237,1235,0.763,0.761,0.759,35,-1,6
0,0.05,8,-1.0,1648,1155,1155,0.7,0.7,0.7,35,-1,6
0,0.05,4,-1.0,8942,12494,7584,1.397,0.848,0.29899999999999993,185,-1,5
0,0.05,5,-1.0,7968,7517,6821,0.943,0.856,0.769,170,-1,5
0,0.05,6,-1.0,1621,1332,1318,0.821,0.813,0.8049999999999999,35,-1,6
0,0.05,10,-1.0,8755,5240,5240,0.598,0.598,0.598,185,-1,5
0,0.05,3,-1.0,8666,15443,5804,1.782,0.67,-0.44199999999999995,185,-1,5
0,0.05,7,-1.0,1648,1248,1246,0.757,0.756,0.755,35,-1,6
0,0.05,3,-1.0,8942,16324,6014,1.825,0.672,-0.48099999999999987,185,-1,5
0,0.05,5,-1.0,1621,1537,1388,0.948,0.856,0.764,35,-1,6
0,0.05,4,-1.0,7968,11307,6813,1.419,0.855,0.2909999999999999,170,-1,5
0,0.05,11,-1.0,8106,4509,4509,0.556,0.556,0.556,170,-1,5
0,0.05,9,-1.0,8755,5694,5694,0.65,0.65,0.65,185,-1,5
0,0.05,6,-1.0,1648,1343,1333,0.814,0.808,0.8020000000000002,35,-1,6
0,0.05,4,-1.0,1621,2236,1374,1.379,0.847,0.31499999999999995,35,-1,6
0,0.05,11,-1.0,8030,4397,4397,0.548,0.548,0.548,170,-1,5
0,0.05,3,-1.0,7968,14254,5433,1.789,0.682,-0.4249999999999998,170,-1,5
0,0.05,10,-1.0,8106,4886,4886,0.603,0.603,0.603,170,-1,5
0,0.05,5,-1.0,1648,1490,1399,0.904,0.848,0.7919999999999999,35,-1,6
0,0.05,8,-1.0,8755,6097,6096,0.696,0.696,0.696,185,-1,5
0,0.05,3,-1.0,1621,2838,1074,1.75,0.662,-0.42599999999999993,35,-1,6
0,0.05,10,-1.0,8030,4793,4793,0.5,0.662,-0.42599999999999993,35,-1,6
0,0.05,10,-1.0,8030,4793,4793,0.597,0.597,0.597,170,-1,5
0,0.05,11,-1.0,7313,4084,4084,0.558,0.558,0.558,155,-1,5
0,0.05,11,-1.0,935,536,536,0.573,0.573,0.573,20,-1,6
0,0.05,9,-1.0,8106,5274,5274,0.651,0.651,0.651,170,-1,5
0,0.05,7,-1.0,8755,6572,6565,0.751,0.75,0.749,185,-1,5
0,0.05,4,-1.0,1648,2244,1420,1.361,0.861,0.361,35,-1,6
0,0.05,9,-1.0,8030,5187,5187,0.646,0.646,0.646,170,-1,5
0,0.05,10,-1.0,935,569,569,0.608,0.608,0.608,20,-1,6
0,0.05,3,-1.0,1648,2770,1065,1.68,0.646,-0.3879999999999999,35,-1,6
0,0.05,10,-1.0,7313,4438,4438,0.607,0.607,0.607,155,-1,5
0,0.05,8,-1.0,8106,5693,5692,0.702,0.702,0.702,170,-1,5
0,0.05,6,-1.0,8755,7083,6996,0.809,0.799,0.789,185,-1,5
0,0.05,8,-1.0,8030,5568,5568,0.693,0.693,0.693,170,-1,5
0,0.05,9,-1.0,935,611,611,0.653,0.653,0.653,20,-1,6
0,0.05,11,-1.0,942,571,571,0.606,0.606,0.606,20,-1,6
0,0.05,9,-1.0,7313,4776,4775,0.653,0.653,0.653,155,-1,5
0,0.05,7,-1.0,8106,6096,6086,0.752,0.751,0.75,170,-1,5
0,0.05,5,-1.0,8755,8167,7429,0.933,0.848,0.7629999999999999,185,-1,5
0,0.05,8,-1.0,935,658,657,0.703,0.702,0.701,20,-1,6
0,0.05,7,-1.0,8030,6011,6008,0.748,0.748,0.748,170,-1,5
0,0.05,10,-1.0,942,608,608,0.645,0.645,0.645,20,-1,6
0,0.05,6,-1.0,8106,6599,6527,0.814,0.805,0.7960000000000002,170,-1,5
0,0.05,8,-1.0,7313,5132,5129,0.702,0.701,0.7,155,-1,5
0,0.05,7,-1.0,935,712,711,0.761,0.76,0.759,20,-1,6
0,0.05,4,-1.0,8755,12332,7454,1.408,0.851,0.29400000000000004,185,-1,5
0,0.05,6,-1.0,8030,6459,6401,0.804,0.797,0.79,170,-1,5
0,0.05,9,-1.0,942,648,648,0.687,0.687,0.687,20,-1,6
0,0.05,6,-1.0,935,762,7648,648,0.687,0.687,0.687,20,-1,6
0,0.05,6,-1.0,935,762,753,0.814,0.804,0.7940000000000002,20,-1,6
0,0.05,5,-1.0,8106,7577,6895,0.935,0.85,0.7649999999999999,170,-1,5
0,0.05,3,-1.0,8755,14982,5578,1.711,0.637,-0.43700000000000006,185,-1,5
0,0.05,7,-1.0,7313,5506,5494,0.753,0.751,0.749,155,-1,5
0,0.05,5,-1.0,8030,7448,6781,0.927,0.844,0.7609999999999999,170,-1,5
